English	Inglês
1855027666	You can't hang it over the fireplace, that's for sure.
717136598	Wish I could have seen her face when he told her about it.
1086193121	Probably the same face she'll make at her consummation, heh.
1911861564	Heh, let's give this wedding present a spin. You ready?
589429187	I'm on it! Don't push me!
1594987651	Hurry up, will ya? Who cares now if you get a few scratches on it?
1034382140	I know, I know. Still...it's a gorgeous piece of steel.
617116496	Still can't believe he would gift her a Gatling gun of all things. Are you done?
1055613052	I said I'm working on it!
1474974179	You've no decency you thieving two-bit excuse for a man.
862254333	Sweet pea, please. I only want what's best for you.
1545196577	You sold us out to the DeVitt Company, you asshole!
1126450539	I'm offering you more than your uncle ever could give you.
1217112426	Yeah, minus the dignity! You really think I'd marry a conniving charlatan?
388367484	Of course you'll marry me! You just need to calm down a bit.
72594872	You're nothing but a greedy fuck!
1002971965	Please, Kate. This is neither the time nor place. 
1864219994	What's going on out there?
1881586802	Don't change the subject.
566744481	It's done. Nothing I can do now.
902581311	Call him back.
1987853092	Kate, please. We have a wedding ahead of us. Now calm down, will you? Time's wasting.
876491346	You really still think I was going to marry you?
841686256	Enjoy your wedding.
260721492	Not so fast.
761492483	You have no idea how much I've invested in this.
1407627867	You will marry me today. You're gonna play the good little wife.
1648400702	I bet you'll forget all about your old life after you pop out a few children...
2065119550	Tempting, but I must decline.
934735454	What the hell are you doing, Kate.
592964750	Just trying to be convincing.
623250118	Yeah? Well I'm gonna show you your place in this world you stupid bitch!
1993616946	I think I know my place.
269045010	I reckon he deserved that.
1780549025	Who the hell are you?
2002065500	I could ask you the same.
1505156800	I don't have time. Step aside.
1095420173	You sure you wanna go this way?
1587660357	To the office! Move it!
1158869171	Shit...
1191932699	What the... Open the fucking door!
1340907196	Here, take this.
1094357658	Case closed.
1933517287	Okay. What now?
2060827302	Balcony door?
1357973747	Works for me.
1028424012	Wait...
1353910226	After you...
344475980	What are you doing?
1635306417	He doesn't need that money anymore.
27232758	Money, huh?
1096591823	Heads down.
776014609	Right...
1882838347	VO TRACK
292715931	Close call. They're gonna search everywhere now.
1145433945	I have to warn my uncle. Let's get outta here.
1792374695	Tell me something first. You ever heard of a guy called Frank?
1833440361	Yeah. Let's discuss it on the way, if you don't mind.
2060148700	They're already at the exit.
911867708	No chance we'll get through there. Not without some serious firepower.
1077110195	In that case, I got just the thing.
156069465	You know how to pull the trigger of a Gatling gun? 
2104072185	Sure do. But why's it have a pink ribbon?
1209102237	It's a wedding present. Don't ask.
1430275831	There's something under that tarp that'll swing the odds in our favor.
798352105	How do you know?
689852558	Just take my word for it.
1540187996	Anyway, I don't think I'll get very far in this bloody dress.
1855414122	Let's visit that maid up on the stage. I can steal her clothes and use them to blend in.
1621639444	Sure, though I don't see a gal like you blending in anywhere, Miss...?
512692986	O'Hara. Kate O'Hara. I'll take that as a compliment, Mister...?
521796706	Cooper. John Cooper.
1496448022	Fuck! Somebody shot the mayor!
639672728	The bride's gone! She killed the groom!
1225173145	Find her! Justice for the mayor!
309618207	Let's go.
1782741770	So. About Frank. Any chance you know where he went?
364637150	I might. Can you offer me something in exchange, Mr. Cooper?
1182502649	How about my undying loyalty until we escape?
92142602	I'll take that...and what else?
1588798955	Ouch.
297422345	What? Better than a knife to the throat I'd say.
1014899815	Not sure which would hurt more.
1484166997	Didn't take you for a man who throws away money.
941177694	It's just pennies.
1182331635	Every penny counts, Mr. Cooper.
802535957	Not if they're fake.
1974330741	What's that. Tear gas?
498428045	Perfume from my late suitor.
1935147382	Guess love is blinding after all.
1101901108	Aww, shame on you, Mr. Cooper.
720571811	Did you hear? Higgins, he's dead! Shot by the bride!
868075080	Serves him right. The man was a pig.
731386092	Yeah, but who's gonna pay us now?
567406958	Let's try this on for size.
640060977	What do you think?
2041445366	You look like a wolf in maid's clothing.
1217012512	You think it's enough to fool 'em?
1460314969	Only one way to find out.
1884587857	Gotta admit, I'm surprised he didn't recognize you.
1681913016	Like most fellas, he wasn't looking at my face.
499448922	I'll ask again: Did any of you see her?
1928826121	Come on, we were all working outside when it happened.
1222371587	One of you must have seen something!
1677419652	Hear that, girls? He thinks we got eyes in the backs of our heads.
447174439	You shut that mouth of yours. The mayor was killed, goddamnit!
1805072825	How dare you talk like that to a lady?
115155553	Halfway out of here.
2144097449	So, what was that back there about warning your uncle?
268460550	The DeVitt Company's gonna attack my uncle's ranch tonight. I gotta get word to him.
48576019	I can see the front yard.
1842114263	You're a capable hand, Mr. Cooper. My uncle could use your help at the ranch.
340742953	Sorry Miss O'Hara, not my line of work. 
1435245677	Till death do us part.
1625001806	That's one for the mantelpiece.
1768815376	We're almost there.
763047119	Careful! That's a guard dog up there!
1066570000	She'll sniff me out no matter what I'm wearing. She hates me.
2057229177	There's my wedding present.
607461779	Mind if I get to know that Gatling gun?
87458527	Be my guest, Mr. Cooper.
1155809389	No one's getting past us.
552666622	Yeah, no one!
154183202	What do we do to those who try?
368160157	We blast them to hell!
254122982	I'm gonna shoot the bride.
493948723	Who else are you gonna shoot?
1291004577	I'm just stating the facts.
536737837	We're both gonna shoot her.
1357399231	Finally! I was bored out of my mind.
1730419139	Yeah! This is much better than standing guard.
1015377852	Yeah!
1773547026	Yeah!
1976088822	She's taking her sweet time.
1365178845	You got somewhere to be?
31526118	No. But what if one of us has to take a shit?
1301700250	Didn't think of that.
785858666	Listen, Mr. Cooper. If you help us defend the ranch. I'll tell you where Frank went.
1017997375	You drive a hard bargain, Miss O'Hara.
1524332823	I simply know how to play my cards.
2103800130	...
1379623079	S-sorry. I'm awake. I'm awake.
2082464810	So you must be Mr. Cooper's friend.
1021821316	Ah? And you are?
795025389	Kate O'Hara. Pleasure to meet you.
1885788602	Hector.
1009054117	So, uh, how was the wedding?
352886229	Stop trying to impress the lady. We're heading out.
545326494	Listen, I got someone that could help us, damn good marksman.
924866641	Thing is he doesn't work for free.
1980239591	I'm sure Higgins has no objection to this investment.
2075204433	Hector, you go with Miss O'Hara.
1532121296	I think we'll have until sundown before the DeVitt men come for the ranch.
428872947	I'll see you there.
353004801	You got it, amigo.
1396775620	Thank you, Mr. Cooper.
1049066160	No need to thank me. We have a deal, don't we?
1690792622	This Frank must be a hell of a guy if you risk your life like this to find him.
1959489870	Wouldn't be the first time.
935716525	Well, you better hurry. We'll be ready for you at the ranch.
163232293	Let's hope so.
1694366016	So...why are we defending a ranch now?
465742076	It's a long story. I'll explain on the way.
1094394493	Sure.
1864486523	VO TRACK
1990009555	Enter the Main Lodge
741079595	Get in through the library door. You will need a key.
1810415810	Search the Desk
1310171821	Steal the document from the mayor's desk.
435856407	Enter the Main Lodge...Again
1298498881	Sneak onto the compound and climb the vines to get in.
1485659679	Enter the Office
718715566	Something's going on in the mayor's office. Investigate.
1710934054	Escape
1341117719	The guards know you're here. Escape from the compound.
23442853	Get a Disguise
1982850193	Steal the maid's clothes. Kate can use them to move freely and distract guards.
344950642	Use the Gatling
197460425	You can take control of the Gatling gun to clear the guards.
1086187692	Pile of Crates
306521944	This pile of crates looks unstable. A shame if it would collapse over somebody's head.
1822264759	Loose Rock
530414943	This rock looks loose. A shame if it would fall onto someone.
1453166023	Gah...shit...!
776792294	Heh, stop hitting your damn thumb.
1748457233	S-sorry, Mr. O'Hara!
1065855255	We are as ready as we're gonna be. Tell the others to head home.
1364684202	Got it. Good luck sir.
831879383	Hector! Is that the last of the tar oil?
600220325	Sure is. We poured the others out like you asked.
1684722420	We gonna put some fire under their asses, ha ha!
293604418	Hey! Look who's there!
1504803829	Ahhh, the reinforcements have arrived! Glad you two could make it to our little barbeque.
1981540590	Who's the scarecrow, amigo?
530391811	The name's McCoy, amigo.
234548493	McCoy?! Never imagined I'd fight side by side with a Scotsman. No offense.
1122718315	None taken.
1484168522	Listen, we saw riders coming down the mountain pass.
962755699	All right then, let's get to it.
1454919041	Two of you are gonna stay out here and pick off the bastards one by one.
2029985056	I got a fine bottle of whiskey for the one who kills the most. Deal?
1100291314	Whiskey, huh? You're on. I'm gonna hide down at the boathouse.
1755941760	Good man, good man.
187223591	What about you, Mr. McCoy? You think you can do better than Mr. Hector?
26243217	Like I'm gonna lose to a Neanderthal like that.
1242732138	Keep that whiskey ready.
1029958115	You never told me your friend had the charm of a rattlesnake.
1175549796	Don't worry about him. I'd say we better head inside too before they fall in.
741279526	All righty. Let's show those bastards who's the boss on this ranch.
1246422449	Uncle Ian?
896266522	What's wrong, Katey?
1379256824	This is all my fault, isn't it?
1855239468	What the hell are you talking about?
254762468	If I hadn't lost the deed in the first place...
1849885691	Katey! Higgins screwed over everyone, not just you.
1117551598	Yes but...
818355494	No buts. We're gonna get through this. We always do.
754928013	Hmm, you're probably right.
794437469	Come on, let's show these company dogs why you don't mess with an O'Hara.
229379485	VO TRACK
856640671	Give it up, O'Hara! This place belongs to us now!
1733682931	This is our land, you bootlicking piece of trash!
849210324	Crawl back to DeVitt and tell him that! 
1485037340	Well, sounds like they're occupied. Guess it's time to earn my pay.
1948453459	Company men all over the place. Good thing it's nighttime.
994406047	All I gotta do is stay low and avoid the light.
326169072	What's keeping that big oaf. Don't tell me he's still hiding in the boat house.
118888914	Guess I'll head there and take a look. 
2008600207	First though, I gotta deal with these jokers.
367014084	All right gentlemen. We all ready to raid the chicken coop?
249927159	How are we gonna get through the door?
1771865139	Did none of you have the good sense to bring a fucking crowbar?
1575626325	Excuse me? Who's the leader around here?
2024011345	I recall explicit mention of a crowbar when we talked strategy.
815825224	I recall Bronson telling us he'd pick up one on the way.
716875629	Like hell! You're the one who said that!
2114587059	Shhh! You're gonna draw their fire!
409256347	So, how we gonna get in?
2051690016	Bash in the door?
190386192	They're gonna hear that.
1655177421	Any other suggestions?
757195455	Maybe...
303046139	Hmm...
621045386	Uh... 
1841173362	Unbelievable...
1430196141	We're gonna take this place sooner or later!
860161388	We can do this all day, O'Hara!
724522486	We're gonna shoot you like fish in a barrel.
950029220	I'm losing my patience, O'Hara!
271720026	Shit. Missed 'em.
1352239587	Come on... Damn it.
1419458258	We're gonna get ya.
625259513	I need ammo.
147676223	Whew, almost got me.
1999029116	Give it up already!
2096059088	Let's tear this house down.
1696570090	Crazy motherfucker.
600949272	You ain't getting shit, you corporate fucks!
750683171	Keep it coming! We got plenty of lead up here.
848772340	Heh, this is starting to get interesting.
459879105	Come on, is that all you got?!
1061802792	That's right! Up here!
461033642	You think we're scared of you?!
448504532	Is that a way to treat a lady?!
606402482	Well, that wasn't nice, was it!
614777867	Let's keep 'em busy.
635709396	That's it. Eyes on us.
1054793456	Nice and easy.
760359633	Better keep your head down.
455661388	Good thing I stocked up. A single vial should do the trick.
581166614	I should deal with them before they wake up.
211008066	One problem solved. Now on to the boathouse.
1122305374	They'll see me if I step into the light. Better stick to the shadows.
237203124	Hard to get past in the light. I should snuff out the lamp. Might even lure the guard.
