English	Английский
1455221509	Вы серьезно?
931810796	Хорош уже!
1307046494	Думаешь, это смешно?
697079333	К нам тут клоун пожаловал!
1276080843	...
1230536447	...
2043038091	...
383518713	...
1945786022	...
637413410	...
216075907	Поднимай остальных!
722770101	Нужна подмога!
69780905	Нам бы тут подмога не помешала!
750248021	Сюда, живо!
1366232022	Нам нужно подкрепление!
1611573496	Помогите!
2135702854	Сюда, парни!
1805857734	Эй! У нас проблемы!
242699465	Вот они!
1565405747	Сюда! Все сюда!
337056830	Всем внимание!
1075208915	Перебьем их, парни!
1113532229	Тревога!
1646646868	Эй, подмога! Что вы там копаетесь?
1051402393	Черт! Подмоги не будет!
629258753	Ну и где эта подмога, когда она так нужна?
261945194	Куда делось подкрепление?
204550372	Ах ты. Подмоги не будет!
1868738050	Вы и без меня прекрасно справитесь.
1440823574	Ладно, я пошла. А вы тут держите ухо востро.
1392296313	Тут мы закончили. Увидимся.
551131813	Так держать, друзья. Зовите, если что.
1394075441	Все, дальше сами разберетесь.
1502591513	Одной проблемой меньше. 
1007205214	Все спокойно... ладно, пора за работу.
860694069	Сбежали... Лучше об этом помалкивать.
1615072423	Ушли, твари...
1888426244	Сбежали, трусы...
3509020	Не расслабляемся. Они все еще где-то здесь.
228624578	Они могут выкинуть что угодно.
96984439	Они вернутся. Смотрим в оба.
1224904407	Еще ничего не кончилось. Всем быть наготове.
326011087	Будьте начеку. Они где-то здесь.
1589644549	Что-то здесь не так. Всем быть начеку.
1121929744	Осторожно. У нас тут гости.
847203317	Внимание! Тут кто-то рыскает.
2061480857	Берегись! Сверху!
1439719143	Смотри! Наверху!
321747288	Осторожно! Он там, сверху!
1977028420	Думаешь, это тебя спасет? Трус!
1876871780	Эй! Так нечестно!
276426183	Ну подожди, я до тебя доберусь!
968034135	...
1294778458	...
1536237331	...
1015559772	...
2030057934	...
1874464770	...
1027892641	...
2063175547	...
1683105668	...
2065731848	...
1589088408	...
272425306	...
1790117942	...
2002650719	...
1926340980	...
237437361	...
1636766841	...
108647111	...
334757044	...
789138481	...
1927510726	...!
2020934776	...!
537687673	...
1662723091	...
1918924630	О нет! Она мертва!
399285632	Мертва. Проклятье...
740266633	Черт... Его убили.
896998352	Он мертв. 
482886302	Какого черта? Тут труп!
710149539	Копыта откинул, что ли? Черт...
1389919191	Его убил кто-то из наших.
107238916	У нас тут крыса завелась!
1307172972	Его убили. Среди нас предатель!
445881955	Бедняжка! Предатель за это заплатит.
1492371122	Ее убил перебежчик!
1308493227	Она мертва... Я найду, кто это сделал!
343071530	Здесь труп! Нас предали!
200579058	Черт. Это кто-то из наших убил.
1324264884	Твою мать! Нас кто-то предал.
1086412058	У нас крот завелся!
626559034	Какого черта!
1302490068	Да ладно!
