English	English
1872910049	A verdadeira identidade de "O Jackal" é o juiz McGain. Ele está no Café Chez Manu.
265862370	O Spider:???
398061130	A verdadeira identidade de "O Spider" ainda é desconhecida.
1895602694	O Spider: Conhecida
1220038200	A verdadeira identidade de "O Spider" é o Sr. Irving. Ele pode ser encontrado no Lanterna Vermelha.
986774561	O Hawk:???
80201398	A verdadeira identidade de "O Hawk" ainda é desconhecida.
438176070	O Hawk: Conhecida
1333558314	A verdadeira identidade de "O Hawk" é o capataz O'Neill. Ele está localizado no Pier 9.
1812055617	A carta
1216766042	Descubra qual suspeito leva uma carta de instruções.
869863646	O Jackal: Carta
1403263577	Alguém ligou "O Jackal" tem a letra.
170532765	O Jackal: Sem carta
326485373	Alguém ligou "O Jackal" não tem a carta.
1499747208	O Spider: Carta
929415149	Alguém ligou "O Spider" tem a letra.
1558373128	O Spider: Sem carta
412038303	Alguém ligou "O Spider" não tem a carta.
2034919749	O Hawk: Carta
1876282703	Alguém ligou "O Hawk" tem a letra.
1367827212	O Hawk: Sem carta
1109918015	Alguém ligou "O Hawk" não tem a carta.
1325523223	Elite atordoante com conexão
1411729772	Você pode atordoar um soldado de elite conectando a outro guarda e matando o guarda.
1898258470	Mhh... Nova Orleans. Uma cidade segundo o meu coração. Algumas pessoas aqui até se lembram do meu nome. Eles fazem bem para não esquecer.
1756528912	O homem que você vê aqui passa por Louis, a Mão. Ele é um jogador, você vê, e um atrevido. Ele não sabe meu nome, e é por isso que ele tentou me enganar.
1357129663	Um ato equivocado, mas não algo que meus clientes deixaram escapar. Eles querem uma palavra com ele. Seja gentil e entregue-o ao meu barco no píer 9.
1589160504	Ah, e não se preocupe em manter o homem vivo. De qualquer forma, não será uma reunião agradável para ele.
1336350858	Melhor não esquecer isso, meu amigo. Meus clientes estão sempre assistindo.
525315095	Ah, vejo que o Sr. Louis está a bordo com segurança. Bom trabalho. Meus clientes ficarão satisfeitos.
1609643849	Tome Louis
1718475832	Louis a Mão está atualmente no mercado. Leve-o vivo ou morto.
1936143579	Entregue Louis
1651889979	Entregue Louis ao barco designado no Píer 9.
1075231710	Como eu disse, estamos quites.
726889046	Vamos, querido. Tecnicamente, ainda não encontramos o Wayne.
794767794	Minha ficha está limpa.
853016272	Você quer dinheiro, certo? Wayne pode pagar o quanto quiser.
1814242977	De quanto estamos falando?
1900965950	Quanto custa um mercenário experiente hoje em dia?
735007346	Como sei que não são apenas promessas?
63736693	Você entenderia imediatamente se estivesse blefando, não é, querido?
1537679916	Meu Deus, olhe para vocês.
637499074	Era só uma questão de negócios.
1645316606	Não se preocupe, vamos encontrar Wayne em breve.
1191059120	Sim.
1529350450	Obrigado, de novo.
1405998789	Olá senhoras.
1767901328	Olá.
1751712070	Finalmente. Alguma notícia sobre Frank?
604259569	Ah, nós mudamos as coisas um pouco.
480260808	E?
16045425	Parece que algo grande está prestes a acontecer.
714800923	E Frank está no centro de tudo.
1254625748	Só temos que esperar que ele apareça.
510442306	Você? Você encontrou o seu Wayne?
592739093	Levaram-no para um lugar secreto no pântano.
1327266590	Eu com certeza poderia usar alguma ajuda para tirá-lo de lá.
1206896571	A menos que você queira deixar toda a diversão para mim e ele.
1528463808	O pântano, hein? Como você está, Doc?
371658829	Me prometeram uma compensação adequada.
1737140275	O que me diz, amigo?
554453436	Certo.
1401730595	Mas um de nós tem que ficar para trás e tentar descobrir mais.
928787085	Pode deixar isso comigo.
347154777	Ótimo, vamos indo.
63572737	Está quase acabando.
744276640	Espero.
1760714323	Kate.
314368980	Só uma coisa.
1836841578	Se você ver Frank...
747524990	... fique longe dele.
1636053587	Sim claro.
1618556394	VO TRACK
530999012	Estamos quase lá. Vamos esperar um comitê de boas-vindas.
391549281	Ei, não seria divertido sem um par de guardas.
560262577	Oh, isso parece um casal para você? Quem te ensinou a contar?
230156137	Deve ser a entrada do Ninho da Rainha. 
1729662051	Não podemos continuar sem os outros.
987727232	Vamos esperar que os outros não estejam perdidos.
923629017	Está vendo quantos guardas? Nós estamos aqui.
1636836732	Já não era sem tempo. Este pântano é imundo.
577485680	Vamos nos encontrar com os outros.
1583145713	Então Belle, onde acha que eles mantêm seu amigo?
68532589	Aposto que Wayne está em uma dessas jaulas. Temos que as abrir todas até encontrá-lo.
1509161406	Vamos precisar do McCoy para as fechaduras.
2130325518	E depois de libertarmos Wayne?
1919762542	Vamos incendiar o barco. Nós os fechamos de uma vez por todas.
2056886389	Como você vai fazer isso?
835921626	Primeiro destruímos os barris de petróleo no telhado.
1628167094	Parece um trabalho apropriado para o meu machado.
1763541953	Certo. Assim que o óleo sair, teremos uma tocha.
1106934862	Acendemos e depois corremos.
295892134	Eu gostei disso. Mas como vamos fugir?
1377308491	Roubamos um desses barcos no píer e voltamos para a cidade.
487083302	Parece um bom plano.
2034311477	Tudo certo. Vamos entrar, encontrar Wayne, colocar fogo em tudo e saímos daqui.
973473391	Aqui vamos nós.
1079709068	Temos que ter cuidado aqui. Se quisermos atravessar a água
349939198	Com certeza.
348731245	E não vamos esquecer a lama. Vamos deixar pegadas.
2048014237	Eu odeio pântanos.
195707661	Tudo bem, por aqui.
779454957	Vamos. Quero entrar antes que McCoy chegue lá.
515244566	Você fez uma aposta?
118011838	Não, quero ver a cara dele quando ele nos ver.
967276896	Estamos indo bem. Vamos chegar lá primeiro.
1303117509	Qual seu problema com o Doc? Ele não é tão ruim assim
1352835939	Não gosto do jeito que ele se comporta. Faria qualquer coisa pelo preço certo. 
301921037	Isso me lembra muito alguém que eu conhecia.
201567580	Por aqui. Wayne deve estar lá dentro.
9762025	Este Wayne tem que ser um bom amigo para arriscar tanto por ele.
1537149592	Uma vez eu faria qualquer coisa por dinheiro, realmente qualquer coisa!
870743775	Wayne me fez parar. Eu devo a ele.
1950692778	Ahh! Nada como o bom e velho uísque Magull.
1422168245	Ei! Deixe um pouco para nós, sim?
1958744351	Bastardo bebeu tudo, he, he, he.
2078299011	Vou me divertir um pouco com aquele cara do Wayne.
1509218974	Ouvi dizer que ele é um delegado ou algo assim.
1969518147	Já não é, ele é ele.
941523875	Você acha que DeVitt está vindo para cá?
464502605	Não. Pessoas ricas como ele não sujam os sapatos.
1202578248	Não há sapatos limpos por aqui, he, he, he.
1813814268	Não pense que eu já vi você sóbrio, Lawrence.
1667671119	Besteira. Ele só foi atingido na cabeça, só isso.
356011784	He he he he he he he he he.
1008994962	Melhor manter a cabeça baixa.
394342275	Isabelle falou sobre aquele riacho. Estamos no caminho certo.
1942497857	Eu diria que a quantidade de guardas é uma pista forte.
414612662	Vamos. Quero chegar lá antes deles.
1966048323	Tenho a impressão de que não gosta muito da Isabelle.
1887668967	Eu acho que o sentimento é mútuo. 
1768172355	Fico feliz que esteja nos ajudando.
1742429876	É só trabalho.
1715622344	Acho que vejo um muro ali.
144811573	Ela está correndo muitos riscos para salvar este Wayne. Isso é algo pessoal.
714123754	Quando as coisas se tornam pessoais, as pessoas erradas geralmente acabam mortas. É por isso que nunca me comporto.
409515846	Mhm.
1375335870	Vamos abrir as jaulas.
1618727316	Vamos abrir as jaulas.
566432768	Sabe, pensei que nos livramos da escravidão há um tempo.
547737395	Na verdade, agora chamam de "aluguel de prisão".
2016914504	E o que isso significa?
1291492756	Digamos que a companhia DeVitt o tire de circulação e consiga que você seja condenado por vadiagem. 
239733619	Como condenado, eles te alugam a quem ofertar o maior lance até que você cumpra sua pena.
1659475668	Parece escravidão para mim.
1728484103	A diferença é muito sutil.
2083170775	Esse lugar me assusta.
594152490	Sim. Felizmente temos aquelas paredes ao redor do Ninho.
202155042	Não gostaria de passar uma noite aqui fora.
1454660690	Eu também sinto o mesmo.
996639398	Você ouviu falar do velho Earl? Pobre rapaz que caiu de um barco?
2114955412	O que aconteceu com ele?
747483830	Caiu na água. Nunca mais voltou. Sem sangue, sem nada.
2087442948	Estranho. Earl é um bom nadador.
305838969	Você sabe o que? Eu acho que as bruxas do pântano o pegaram.
445767501	Como os que vieram para Baton Rouge?
371577210	Uh huh. Talvez eles estejam levando pessoas. Capturando-as para algum propósito sinistro.
476853523	Elas não me pegariam sem uma boa luta!
1615479233	Tão fácil quanto tirar doce de uma criança.
660148769	Heh, estamos dentro.
1543987577	Bem, eu não vejo os outros. Significa que chegamos aqui primeiro.
238910278	Ou talvez eles se perderam.
1230300097	Finalmente.
1596514092	Ok, estamos dentro.
1341400201	Chegamos primeiro.
1216673648	Talvez eles tiveram problemas.
1053210360	Aqui estão eles.
255975754	Hah, são eles.
1144857004	Olá, pessoal.
1547221140	Olha quem está aqui.
1306748513	Por que demorou tanto?
554557884	Você ainda está aqui fora?
1079425902	Não sabia que isso era uma corrida.
857683934	Sim, eu também senti sua falta, querido.
1866457909	Você teve calma.
256514254	Vocês ainda está lá fora?
1477069799	Sinto muito, passamos pelo caminho mais difícil!
210017879	Sim, mas foi o mais curto.
118707927	Há muita gente nessas jaulas.
1500034521	Vamos abrir as jaulas até encontrarmos seu amigo.
265717227	Aqui estão as jaulas. Ainda bem que eu arrumei um conjunto para abrir fechaduras.
476624086	Wayne deve estar em uma daquelas jaulas. Nós apenas teremos que passar por todos eles.
1884905362	Aww, olhe para você. Você assustado? Você deveria estar.
1371063274	Você já balançou uma picareta? Bem, você vai se acostumar.
1826335791	Não se preocupe. Haverá muitas oportunidades para se aplicar.
415611479	Talvez eles te mandem para o noroeste. Ouvi dizer que eles têm uma ponte para reconstruir.
475557256	Bem-vindo à companhia DeVitt, senhoras e senhores, He, he.
2063499326	Obrigado, estranho.
1251041711	Imagina. Há um Wayne por aqui?
1494454137	Acho que não.
1405948237	Deixa pra lá.
1676285114	Espere até que a costa esteja limpa e corra para o pântano.
781402605	Você é um presente do céu.
318311583	Eu duvido. Você conhece um Wayne?
304756772	Wayne? Não. Eu não o conheço.
400518916	Imaginei.
1452111030	Espere aqui. Assim que a costa estiver livre, vá embora.
1196846099	É bom vê-lo, estranho. Delegado Wayne, ao seu dispor.
1192149446	Há algum tipo de bruxa voodoo procurando por você.
160627544	Espere, você disse "delegado"?!
1119181442	É isso mesmo. Vamos embora agora.
1677647722	Espero que esteja com sorte, Delegado. Vamos esperar o momento certo para escapar.
23696602	Isabelle!
537540583	Wayne! Você não parece bem!
1653558980	Sabia que não me deixaria apodrecer. Vamos.
1045505533	Pode apostar.
421858296	Esse foi o último.
1234617061	Ótimo. Essas pessoas nunca vão te esquecer.
553760005	Não sei se isso é uma coisa boa.
1884614326	Desculpe ser um fardo. Estou sem arma.
414793650	Se você puder acompanhar, não será um problema.
1556384979	Já que você não está usando, você poderia me emprestar essa Buntline.
1837007047	Se eu levar um tiro, ela será sua. Do contrário, fica comigo.
2015781415	O Rainha do Rio. Deve ter sido uma beleza em seus dias.
1387989918	Esse é um belo barco a vapor. Como ele ficou preso aqui?
422182605	Já que estamos no Ninho da Rainha, o nome parece apropriado.
1550681455	O Rainha do Rio, huh?
2054753324	Isso é muita madeira velha. Só precisa de um pouco de óleo e uma bela tocha flamejante.
1264776285	Concordo. Vamos mandar essa cadela para o inferno.
1297900288	...!
388686307	E o óleo está resolvido.
1234981256	Bom. Agora precisamos de fogo.
391215177	Olhe para ele ir!
14184608	Eu chamaria isso de churrasco a moda Louisiana.
1947094530	Esse fogo vai ficar por um tempo.
334527012	A justiça está feita.
1097581157	Uma visão que aquece o coração.
1848331215	Agora só precisamos encontrar Wayne.
2029422069	Santo inferno! A Rainha está queimando!
879665245	A Rainha está pegando fogo!
1691191266	Pegue um pouco de água, porra.
1651797763	Onde conseguimos água?
984070505	É um pântano, seu idiota!
1952535104	Mexa-se!
1146180855	Acho que terminamos aqui. Vamos pegar um barco.
40099435	Vamos sair daqui.
1013386272	Estou bem atrás de você.
1177725420	... Espere... Esse cheiro.
861634660	Aquele uísque! Faz anos...
1660271882	Uísque Magull! Oho, venha para Hector.
196742734	Hmm...
549644638	Uísque Magull! Oho, venha para Hector.
1223509762	Todos nós conseguimos.
1084459754	Heh, olha como queima.
1866910761	Já era hora de alguém destruir este lugar. Deixe-os queimar no inferno.
1886773831	Vamos voltar para a cidade. Estou farto de pântano por hoje.
1800566241	Você está certo. De volta a Nova Orleans.
503426413	Encontre Wayne
672030005	Wayne está trancado em uma daquelas jaulas. Abra as fechaduras com Doc e encontre-o.
996230318	Jaula A
1377345476	Procure o Wayne aqui.
1681441679	Jaula B
1448160974	Procure o Wayne aqui.
880926010	Jaula C
910307213	Procure o Wayne aqui.
1767642942	Colocar o Rainha em chamas
1711852069	O Rainha do Rio é o navio a vapor mais antigo que funciona como o coração da base. Queime-o totalmente.
1869799317	Quebrar o barril de petróleo
1699007547	Abra o barril de óleo com o machado de Hector.
436269072	Pegue uma tocha
313231754	Depois de derramar o óleo, pegue uma tocha da fogueira e acenda-a.
166841736	Fuja
1604341002	Leve Wayne e os outros para o barco para que você possa escapar.
1378508936	Tochas e óleo
361164267	Você pode pegar tochas nas fogueiras e carregá-las. Jogue-os para inflamar áreas cobertas de óleo.
216101306	Wayne
1976141749	Você encontrou Wayne. Verifique se ele permanece vivo.
788724665	Parece que as coisas foram de mal a pior.
787748742	Era de se esperar depois da nossa fogueira no pântano.
2020914219	Agora Frank sabe que estamos a caminho.
144105785	Filho...
734548261	Não acho que seja uma boa ideia caçá-lo agora.
1204234648	Delegado, com todo o respeito, isso não é da sua conta.
1035161825	Por que não espera que a situação se acalme?
91022030	Sim, você vai chegar a um plano.
408664922	Tudo bem. Hector e eu podemos lidar com isso.
647570020	Olá, pessoal!
1331179360	Ei Kate. Nosso querido te encontrou, certo?
1157283445	Não me diga que tinha dúvidas.
310260247	Você deve ser o Wayne. Kate O'Hara.
753076254	Delegado Wayne, a seu dispor.
2106651962	Delegado?!
26992097	Por que não nos contou, Isabelle?
