English	英語
1134149982	あの女は歩く銀行だな！
2118301434	堅気の女がこんな大金を持っているはずがない。
980119931	こんな大金、どこに隠していたのかしら？
2144249786	まあ、いいよな？
752645794	もらっておこう。
194532124	後で役に立ちそうね。
211093556	いったい何が起こったんだ？ 先生はどこだ？
1340885963	私が覚えてるのは酒場で飲んでたことだけよ。
46517177	あんな安酒で酔っ払っちまうなんてあり得ねえよ。
541275585	まあ、何があったにせよ、現地民にはひどい印象を与えたようだな。
517556967	先生を見つけて、とっととおさらばしようぜ。
338942374	今のうちに変装しておいてもいいけど。
437235839	何か肝心なことを見落としてる気がしないかしら...
439599327	ボートだ！ 翌朝には出発するって言っていたぞ！
1926548427	そうだったわ。船頭さん、まだ待っているはずよ。
14030696	なおさら急がねえと。こんなとこに置き去りにされてたまるか。
476190830	わかった、わかった。先生を見つけて、ボートに乗って、ここでのことは忘れよう。
1710861253	なあ、俺のナイフを見なかったか？ 銃は？！
849892578	斧がなくなった。
1640469646	ビアンカを見なかったか？ 寂しいじゃないか。
1939241309	武器はボートにしまっておいたと思うわ。
1471959315	誰がそんなことを言い出したんだ？
1614108276	ねえ！ 明日、ポーカートーナメントがあるわよ。
1917005219	もう出場するつもりでいるのか？
1503626948	昨夜、あなたに勝ったけど、もう忘れることにしたのかしら？
1985589116	それで、保安官の大砲が暴発して、給水塔を吹き飛ばしたんだよ。
655569411	独りでに？ 勝手に発射する大砲なんて聞いたことないわよ？
1248339686	誰かが撃ったとしても、なんの目的でそんなこと？
2120877139	悪魔の呼び声よ、バーニー！ 死者が蘇ったのよ。
1921755521	俺をビビらせようってのか、ミリー？
971291333	とにかく、これは始まりに過ぎないんだわ。
27656303	あんな跳弾角度を計算できる人なんているの？
1850288950	あの痕跡を見てよ。爪？ それとも斧かしら？
2104481270	金庫はここまで引きずられてきたの？　それとも... どこかから落とされた？
193170982	人間がやったこととは思えないわ。何かがおかしい。
81079969	あれは大砲だな。
930411529	あの大砲を見ろよ。なかなかの美人だな。
2010098878	大砲は何を狙っているの？
1089594563	銀行の金庫だな。最高に重そうだ。
991092486	悪い、やり過ぎた。
1635891279	おっ、うわあ
795454140	あら、失礼。
63030906	本当に、見てるだけで...
1308121975	気の毒なロージー。こいつは悪魔の呪いだ。間違いない。
24326689	沼地の魔女にさらわれて、麦わらに変えられたのよ。
410986488	おいおい！ ただのカカシだろ？ バカどもが！
626605032	黙ってて、フレディ！ 捜査の邪魔をしないで！
577082853	いいけど、奴らはなんでクラブの屋根の上に登ったの？
814666945	あそこに見張りを立ててたんだよ。マズいことになったら警告できるように。
2050937557	そもそも、沼地の魔女のスパイってどんな格好なの？
262680794	わからないよ、フランシーヌ。でも、あまり知りたくはないな。
547428213	ここから大砲を運び出したのか？
1004944109	闇の蜂起に備えてよ！ 盗んで、アジトに持ち込んだの。
1435677527	アジト？ そりゃなんのことだ？
510354877	奴らは沼地の魔女なのよ、バート！ アジトで儀式を行っているの！
449994866	つまり、奴らがここから盗んだ大砲は、儀式に必要な物だったと？
2101465176	まだ確信が持てないわ。もっと手がかりを探しましょう。
81163414	じゃあ、本当なのか？ ホントに奴なのか？
804922990	そうみたいだぜ。自分で言ってて信じ難いけど。
200960381	銀行強盗サタンか。さぞ壮観だったんだろうな。
342965924	奴はなんのために金が必要なんだ？
1406510762	誰だって金は必要だろ？ サルーンで飲むためにも。
843420653	地獄ではこの世で買うよりもウィスキーが高いんだろうな。
39489661	サタンがこんな小さな銀行を強盗するなんて。たまげたな。
56293856	すべてつながってるって予感がする。奴と、ニワトリと、ロージー...
1916294871	おいおい、そのへんにしとけ。自分の想像で怖がってちゃ世話ないな。
362876219	なんで門が壊れたんだ？
462142916	誰がやったんだ？ 悪魔か？
1464992197	他にいないか？ みんな正気を失って。
27909581	可哀想に。すっかりおびえちまって。
1832148011	目をむいてる。
1184230511	まるで悪魔を見たみたいだ。
1648027237	ホントに見たんだろう。
610440517	主よお慈悲を。
1364331509	この町は呪われてるよ。
2006344400	金庫が壁から引き剥がされて、床一面にひづめの跡が残されてる。
538003243	やっぱり本当なのね。昨夜、サタン自身が現れたのよ。
2024803270	俺は奴を見たぜ。黒いロングコートを着て、まるで雄牛のようなでかい角を生やしてた。
136615385	どうやって悪魔を捕まえるの？
868949280	牧師様を呼ぶべきだ。あの人ならなんとかしてくれる。
1594392271	かもね、保安官は自分勝手に振る舞って、私たちの考えなんて耳も貸してくれないから。
1479984106	よし... これは元あった場所に置いておくべきだな。
1356569465	うーん... こいつはここに保管しといてもらおう。
1009113621	残念だけど、これは私たちのものじゃないわ。
1567772064	俺が先生なら、どこに隠れるだろう？
1577477175	よお、先生。そこにいるか？
2129400880	どこにいるの、マッコイ？
1554146086	先生！ 起きてくれ！
254795236	マッコイ！ 起きなさいよ！
1726557802	おい、先生！ お目覚めの時間だぜ！
377597252	...
133096306	顔についてるのはひづめの跡か？
88700969	しばらくは目を覚ましそうにないな。
1606989506	なら、俺たちで運ぼう。ボートは待ってくれないぞ。
1881620348	...
3526963	...
1732022279	...
428310486	...
601364948	...
1440495828	...
328688949	ロー... ローズ... ローズ...
1514831626	何を言ってるの？ ローズがどうしたって？
1660233075	夢を見てるのかもな。
845827971	ううぅ... 飲み物... 飲み物を...
402891133	喉が渇いたのか。しょっぱい夢なんだろうな。
496985104	夢で私たちに何か語りかけてるのかしら？
2004312653	そもそもなんでロージーがさらわれたんだ？ 賢い女なのに。
96204554	何かの呪術にかかったのかもしれないわ。人間の心を操る術があるって聞いたことあるわよ。
1846003513	マインドコントロールだって？ そんなバカげたこと聞いたこともないぜ。
819462486	ただの噂よ。でも、おかしなことが起きてるのは事実だわ。
1211276023	ここは自由の国だぜ、スー。呪術なんかで俺の自由意志を奴隷にされてたまるか。
349599389	自分が呪術にかかってるかどうか、どうして気づけるっていうの、スタン？
2055929743	このことはもう何ヶ月もずっと話してるんだよ。
1179320602	またお前のとんでも理論か。
1529553374	実際に起こってるんだ！ 前から言ってただろ！ 悪魔に、沼地の魔女に、あれやこれやが！
1902893999	わかったわかった...
1256508510	あと一日務めたら、もう出ていくぞ！ この町は呪われてるんだ。言っただろ！
