English	Anglais
906565404	Il ne bougera pas, sauf si c’est vraiment nécessaire.
1155934742	Et vous savez ça parce que...
2126919349	Faites-moi confiance. Je connais ce genre de gars.
1317692460	Toujours rien. Mais qu’est-ce qu’ils fichent ?
1680411418	Ce salaud se cache sûrement quelque part. Te tracasse pas, ils le trouveront.
1699565207	Ils devraient pas être déjà revenus ?
268746474	Nan, je parie qu’ils prennent leur temps. Ce salaud le mérite bien.
143066108	Ouais, mais s’il les a tués... Je suis peut-être le prochain.
1916520478	Eh, détends-toi. Un mec comme lui va pas gâcher une balle pour ta pomme.
1529165791	J’aime bien quand tout marche comme prévu.
863068086	Ouais, Big Ann sait ce qu’elle fait.
2048397418	C’est sûr.
1004650523	On a combien de temps devant nous ?
533505294	Personne s’est échappé, on peut prendre notre temps.
565392077	Héhé, très bien.
1891347620	Y’a quelque chose qui t’ennuie ?
1435572714	Ouais. Tu peux me dire ce qu’un putain de bateau fout ici ?
817174129	Heu... j’en sais rien, et je m’en fous.
56340574	Allons-y discrètement. Je me charge de l’un, vous prenez l’autre.
1076432959	Magne-toi, je sais qu’il l’a.
1432156816	Cherche partout sur lui, t’entends ?
1322432559	Tu prends ton temps ou quoi ?
1410962525	Il nous faut cette clé du coffre-fort.
1085771153	Je le sens déjà d’ici, ce pognon qui fleure si bon.
1638431021	C’est ça, le premier qui bouge, je lui loge une balle dans le crâne.
1540093329	Ha, et vous pensiez vraiment pouvoir vous battre ?! Vous avez l’air fins, maintenant !
2143608143	Vous feriez mieux de tout nous donner maintenant, qu’on ait pas à fouiller vos cadavres plus tard.
1812276984	Vous allez pas tarder à rencontrer Big Ann. Ça vous fait plaisir ?
155411799	Mince alors, je hais les gens de la haute dans votre genre. Surtout toi, là.
55708919	Ça, c’est ce qui arrive quand on voyage à bord des trains de la compagnie DeVitt.
1876589766	Je préférerais ne pas me mêler de ça.
782751206	Les passagers auraient bien besoin de notre aide.
271645073	Pourquoi perdre du temps ? Continuons plutôt. 
1374310770	Voilà. Pas de temps perdu.
131212092	Vous avez vraiment un cœur de pierre, Monsieur McCoy.
357527990	À chacun ses petits travers, Monsieur Cooper.
766710338	Qui que vous soyez, merci.
75578718	De rien. Maintenant, restez tranquilles.
688884155	Je vous enverrai ma facture.
1658760377	C’était une perte de temps.
628972340	Je savais bien qu’un cœur battait dans cette carcasse.
1808600642	D’un point de vue anatomique, peut-être.
179315794	Et voilà la locomotive.
31474280	L’avant du train. On dirait qu’on est arrivés.
1036869811	Il nous faut encore la dynamite pour dégager le tunnel.
143433601	Rien de plus facile. Grimpons lentement là-haut.
1962487386	On dirait que ce gros rocher là-bas ne demande qu’à tomber.
1047035443	L’épée de Damoclès. Ce gros rocher là-bas ne demande qu’à être poussé.
1665137781	Dis-moi, fainéant. Tu vas laisser ces caisses s’empiler ici ?
852574330	Dépêche-toi, il faut qu’on bouge d’ici.
1951044472	Démerde-toi pour que ceux-là restent là où ils sont.
841434891	S’ils bougent, tire dans le tas !
2055157191	Espèce de petite merde à la botte de la compagnie ! Dis-moi où sont les coffres !
1159849560	J-j... je ne sais pas, Miss, je le jure.
1782893817	Je sais que la compagnie DeVitt transporte de l’argent dans ce train. Où il est ?
1514072165	Comment je le saurais ?! On m’a rien dit, moi !
993876529	Ça sert à rien de me le cacher, mon chou. Mes hommes vont le trouver, tu sais.
1144006518	Je ne vous cache rien, Miss.
1116280026	Les coffres-forts. Dans quel wagon ? Dis-moi, ou je te mets une balle dans la tête.
382088829	Je n’ai pas la moindre idée de ce dont vous parlez !
33456719	Je vais perdre patience.
667736715	S’il vous plaît ! Non !
439455722	Inutile...
300333351	Trouvez-moi ces putains de coffres-forts, bande d’imbéciles !
857711144	L’argent est dans ce train ! Je le veux, alors vous feriez mieux de le trouver !
762266956	Dépêchez-vous, bande d’idiots, avant que les marshals entendent parler de nous !
1660905154	Le premier qui me trouve ces coffres-forts aura un gros bonus.
925116337	Si vous ne me déchargez pas ce train plus vite que ça, c’est le dernier que vous verrez !
117746040	Allez, bande de merdes ! Je veux que tout soit chargé dans une heure.
242250607	Faites-vous discret et ne restez pas dans mes pattes.
2140777347	Faites-vous discret. On va s’occuper de ces bandits.
1638609231	Merci, merci beaucoup !
1589117487	J’ai allumé la mèche. Vaudrait mieux la lancer rapidement.
1643089788	J’ai allumé la mèche. Vaudrait mieux la lancer rapidement.
1568822276	Qu’est-ce que c’est que ce bordel ?! Attrapez-les, espèce de foutus bons à rien !
434476931	Qu’est-ce que c’est que ce bordel ?! Attrapez-les, espèce de foutus bons à rien !
132910932	On a de la dynamite en trop, ça tombe bien.
981381405	On a de la dynamite en trop, ça tombe bien.
1975216237	Je pense que ça suffira. Trouvons un endroit tranquille où nous rejoindre.
1141150704	Très bien. Trouvons un endroit tranquille où nous rejoindre.
2003325372	Très bien.
1576105220	Hmm... On dirait un pique-nique. Rien de plus. Je devrais remonter à bord du train.
990742861	Quelqu’un a fait un petit pique-nique ici ! C’est ça. Je ferais mieux de remonter à bord.
84273769	Maintenant que j’y pense, si on faisait une petite pause ?
1698751564	Maintenant ? Et le train, alors ?
619299078	Chaque chose en son temps, Monsieur Cooper. Pourquoi ne goûteriez-vous pas ceci ?
1840322319	Un... gâteau ? Vous êtes sérieux ?
2006229049	Ma toute dernière recette. Je cherche des... volontaires pour y goûter.
618195600	Ah oui ? Et combien de volontaires ont survécu après avoir dégusté votre petite recette ?
1843640598	C’est une nouvelle recette, Monsieur Cooper. Vous serez le premier à y goûter.
1956162352	Eh bien, je vais me contenter de mes propres provisions. Sans rancune.
268397488	Comme vous voulez.
1808341550	Hmm... Triple glaçage à la crème au beurre. Une touche de macadamia et d’anis. Le tout harmonieusement combiné à un cœur de confiture de fraises parfaitement équilibré.
1498412873	Bon sang, un vrai gourmet. Très bien, donnez-m’en un.
1366813644	C’était mon unique échantillon, j’en ai peur. Vous avez laissé passer votre chance.
1392707135	Hmm...
1092787853	Maintenant, revenons à ce qui nous occupe...
766046273	Bien sûr. Comme vous voudrez.
366179940	Très bien. Occupons-nous des autres.
817921335	Exactement ce que j’avais en tête.
1836596718	J’imagine que la compagnie DeVitt est contente de vous, aujourd’hui.
793788117	Combien ils vous paient pour un boulot de ce genre ?
851137006	J’espère que vous ne vous attendez pas à toucher quoi que ce soit.
1837965531	Détendez-vous. Je n’ai pas besoin d’argent.
491675002	Vous changez de moyen de transport ?
1841729439	Faut que je rattrape le temps perdu. Comme je vous disais...
724091013	...J’ai un rendez-vous à honorer.
1683520205	Comme vous voulez.
1183665302	C’était pas désagréable de travailler avec vous, McCoy.
1137118737	Non. Si jamais vous avez besoin d’un professionnel, vous savez qui demander.
869904866	Bonne journée, Monsieur Cooper.
1296821262	VO TRACK
81407085	VO TRACK
469042531	VO TRACK
1076983379	Avancez le long du train
447712959	Les bandits attaquent le train. Dirigez-vous vers l’avant.
2094535640	Récupérez la dynamite
362613368	Prenez un bâton de dynamite dans le tonneau sur le plateau.
1139826278	Dégagez le tunnel
308496222	Les bandits ont bloqué le tunnel. Utilisez la dynamite pour le dégager.
1613884632	Rejoignez-vous au point de rencontre
1487124933	Faites en sorte que Cooper et McCoy se rejoignent au point de rencontre pour finir le travail.
661094834	Rocher branlant
1717845166	Ce rocher a l’air branlant. Ce serait dommage qu’il tombe sur quelqu’un...
220005127	Ils ont démoli la maison du vieux William, l’autre jour.
327290212	Pourquoi ils ont fait ça ? Ils peuvent pas poser leurs rails entre nos maisons ?
468907971	Concentre-toi sur la partie, tu veux ?
434325556	Ce que j’en dis, c’est que si jamais ils viennent chez moi, je leur montrerai qui commande, à ces salopards du chemin de fer.
1240800355	Merde...
873549268	E-est-ce que je peux vous aider, Messieurs ?
492613005	Oh, on s’occupe de toi dans une minute.
344462297	Vous connaissez la routine ! Tout le monde dehors !
483700298	Ou-oui Monsieur !
1996050564	Regardez-les détaler !
1927673309	T’as pas entendu ?
1784449216	Je finis mon verre, c’est tout.
2055948310	Écoute connard, cette ville est à nous. Alors quand il te dit de dégager, tu ferais mieux...
442865048	On aime pas trop les fouteurs de merde, dans le coin.
437383994	Ah ! Qu’est-ce qui se passe ici ?
941942434	Eh ben, vous en avez deux pour le prix d’un maintenant.
2023323252	Hector ! Tu veux me filer un coup de main ?
1330553353	Quoi ?! Encore toi ?!
739784153	Hahaa ! Ils s’enfuient comme des chiens !
1095568786	On peut pas leur reprocher. Les pauvres, ils ont vu ton affreuse tronche en face.
1282782173	Oh, ne me remercie pas ! T’as besoin d’un remontant, et moi aussi.
521211476	Hector, pour vous, c’est la maison qui régale.
892411820	Gracias, Señorita. S’ils reviennent, vous m’appelez.
1488340076	Hé, merci. S’ils reviennent, vous m’appelez.
462607319	Vous ne devriez pas. Ils vous tueront la prochaine fois.
1261667122	Ils peuvent toujours essayer.
1646631313	J’imagine que tu es là depuis un bout de temps, à emmerder les mauvaises personnes.
1439920483	C’est moi qu’ils emmerdent. Mais vu que t’es là, on peut peut-être bosser ensemble.
1968501055	Oh non, tu ne m’entraîneras pas là-dedans. Je suis ici pour m’occuper de Frank.
418117848	Encerclez le bâtiment ! Ne les laissez pas s’enfuir !
556288454	Amigo, tu es déjà en plein dedans. Et en plus, tu m’en dois une.
1217092235	Très bien, sortons d’ici.
265115482	Viens, par-derrière !
1753812082	VO TRACK
1016106197	VO TRACK
1138379973	VO TRACK
1974644796	VO TRACK
1399072971	VO TRACK
478499863	VO TRACK
1316634295	VO TRACK
678734013	Plus tard, le même jour – Saloon de Flagstone, Colorado
1104443749	Quelques jours plus tard
718420870	Vite, par ici !
282643245	Ils sont forcément quelque part, et nous avons tout notre temps.
1164791611	Ces gars sont vraiment prêts à en découdre. D’où est-ce qu’ils sortent ?
625254008	Ils travaillent pour la compagnie DeVitt. J’ai des comptes à régler avec certains d’entre eux.
1298661064	D’accord, très bien ! Mais j’espère que tu as un plan.
1710621721	Heu, bien sûr !
1710522083	Allons dans la rue. Personne ne nous dérangera si on se mêle aux habitants de la ville, et on pourra souffler un peu.
1090916079	Jusque-là, je te suis. Mais à quels types est-ce qu’on doit casser la tête ?
743641397	D’abord, il y a Jarvis. Lui, c’est un vrai dur. Là, il est dans cet enclos, à essayer de monter le taureau de la ville.
465329894	Après, il y a Wild Marge. Elle passe son temps au premier étage du bordel de Flagstone, à boire du whiskey en regardant les filles danser.
174165267	Ensuite, il y a “le Duc”. Il se promène avec ses lèche-bottes autour de l’église. 
1314266132	Et enfin, le contremaître, McBane. C’est un vrai salopard. Il a demandé à ses gars de détruire la moitié de la ville pour pas avoir à intégrer les bâtiments dans ses plans. 
1883399229	Le plan, c’est qu’on se débarrasse d’eux, on retourne au saloon et on finit nos verres.
354756553	C’est pas vraiment un plan, ça, Hector.
1477743624	Pourquoi tu crois que je t’ai attendu ?
1977264724	Très bien. Finissons-en.
1859777443	T’es sûr qu’ils sont là, Murdock ?
655992159	Ils ont pas pu nous glisser entre les pognes.
50795188	Qu’est-ce qui se passe quand on les repère ?
535869234	On les descend, et on va au saloon après.
969948446	Putain, je commence à avoir soif, Murdock.
964505631	Ils peuvent pas se planquer éternellement, Sam. Reprends-toi. 
1606933793	Je pense qu’il est temps d’utiliser Bianca.
1381111512	Attends, tu te balades encore avec ce truc sur toi ?
961267106	J’ai une réputation à entretenir.
1164823537	Allez ma belle. Attirons quelqu’un dans ton étreinte.
2073897713	J’aimerais pas être à la place de ce type.
139277608	Tu vois ? Cette bonne vieille Bianca ne m’a encore jamais déçu.
967180754	Joli lancer. Je savais que c’était une bonne idée de t’emmener avec moi.
936538598	Je suis ravi de répondre à tes attentes.
1487837025	T’as fini de la ramener ?
1398203994	Il faut bien que quelqu’un fasse le boulot.
641296365	Je crois que j’ai entendu quelques os craquer.
840216268	Que tu crois, amigo ! J’ai toujours la forme de mes vingt ans.
1872296638	Rappelle-toi, tu me laisses le plus costaud. Il t’a déjà eu une fois.
1981178347	Je te le laisse volontiers.
568409435	Il aurait dû me laisser finir mon verre.
1932523298	Ha ! C’est pas ton jour de chance, hein ?
1768942864	On est sortis. Détends-toi.
450923163	Plus besoin de se cacher, maintenant.
1511639709	C’est qui, le prochain sur ta liste ?
429389325	C’est qui le premier sur ta liste ?
99315968	Et si on les tuait dans n’importe quel ordre ?
1852126838	C’est un bon plan, ça.
385726871	Il y a trop de gardes pour un enclos à bétail.
2129972192	Jarvis et ses hommes traînent par ici. J’imagine qu’il essaie encore de monter le taureau.
1962085150	Alors, on ferait mieux de se faire discrets, une fois à l’intérieur.
1152530045	C’est scandaleux ! Vous ne pouvez pas démolir ma maison !
241605746	Ce sont les ordres de la Compagnie. Les rails doivent passer par là.
1069749397	Que votre Compagnie aille au diable !
2061009579	Elle me rend dingue. J’ai presque envie de faire mes valises et de me tirer.
1612044536	J’ai jeté un œil dans son tiroir, hier. Tu sais qu’elle a du laudanum dedans ?
1055833194	Ne me dis pas que t’as un penchant pour ce truc !
247554796	Oh, non bien sûr ! Je me demandais juste d’où ça venait.
1839984841	Tu connais Doc Hardold ? Quand il ne peut pas payer, il ramène une bouteille de son stock.
848744463	Non ! Vraiment ?
734518430	Merde, t’as vu ces murs ? Josh est vraiment un bon à rien, il serait incapable de clouer deux planches ensemble, même si sa vie en dépendait.
