English	Inglese
1711192605	Se c'è qualcuno a cui dare la colpa, sei proprio tu.
2088707612	Quindi... stiamo qui finché quel tizio non salta fuori?
1269672492	Già. E diciamo a Baxter che è tutta colpa tua.
118766212	È la tua prima volta in Louisiana, tesoro?
535305091	Già. Devo dire che non mi sto annoiando.
304766618	Spero che questi bastardi non ti abbiano toccata.
171277424	Ci hanno provato. Gli ho dato un buon motivo per mettermi dietro le sbarre.
62285707	Miss Moreau, ho l'impressione che tu sia abituata a queste cose.
1809580148	A cosa? A essere ingabbiata? O a liberarmi?
955579716	Le due cose sono collegate.
1720228032	Non sempre, tesoro. Non sempre.
271915314	Che mi venga un colpo! Li hai presi tutti e due...
1711974230	È solo un trucchetto, tesoro. Niente di cui aver paura.
1819930513	Sì, certo. Ti ho vista con quei dardi avvelenati.
1579312449	Ceeerto! Sono stati quelli.
1914204443	Ma che... che fine ha fatto l'altro?
1503164335	Non preoccuparti. È solo un trucchetto.
422801008	Un trucchetto? Scommetto che ti torna utile.
1214013721	Puoi dirlo forte.
1418334213	Mmm, ci vedo doppio.
816461692	No, invece. Non ci pensare troppo.
1442181871	Uh, va bene. Nessun problema.
657189663	Un attimo, è successo a entrambi.
1353534146	Mi dispiace se ti ho spaventato. È solo un trucchetto.
1102711948	Devi insegnarmi come si fa.
1133135825	Questa cosa che fai è spaventosa, Miss Moreau.
25367564	Non preoccuparti. Non posso farlo spesso.
1820063252	Questa cosa... funziona con il sangue, vero?
1224752034	Tutto ha un suo prezzo.
1011953895	Miss, ti sei appena tagliata la mano con un coltello?
846584187	Mi serve un minuto. Sono ancora frastornata.
1738871586	Ma certo. Fammi dare un'occhiata.
2147385104	Chi sei... mia madre? Lasciami in pace.
571349077	Eh, Quello doveva essere ubriaco fradicio.
1107568898	Ubriaco? Certo...
1151122410	Che succede? Che hai fatto alla mano?
135221885	Solo un po' di sangue. Succede di continuo.
2092686027	Sei stata tu, vero? Gli hai detto tu di farlo.
1115531037	Sei una ragazza sveglia...
996745164	Sai, non capisco se mi spaventa di più quello, o come ti sei tagliata la mano.
58130513	Non ti preoccupare, va bene? Funziona così.
764336279	Che soriano intelligente.
1811135212	Ehi, piccolo mangia topi.
2084736654	Che carino.
1693832557	*miagola felice*
880901776	Non dategli corda, si monterà la testa.
994615414	Stai alla larga, gatto.
1709952513	*soffia arrabbiato*
219006275	Allora le donne della Louisiana non sono l'unica cosa che non ti piace, eh?
676313624	Ho già abbastanza sfortuna, non mi serve un gatto.
321074469	Tu sì che sai come usare quel coltello.
1498003334	Ho avuto un buon maestro.
723343382	Lo vedo.
1522509438	Che diavolo è quella cosa?
1906487015	Quella è Bianca.
819220515	Bianca?
1101963030	Bianca e io siamo inseparabili. È stato amore a prima vista.
1927745749	E la gente pensa che io sia strana.
751212873	Whoo, dolcezza. Non mi avevi detto che sapevi sparare così.
315953830	Preferisco i fatti.
33451991	Che diavolo ci tieni in quella borsa?
175001448	Vuoi dare un'occhiata?
642821681	Passo, grazie.
1739021370	Gas della palude, eh? Dove l'hai preso?
369604896	Ti piacerebbe saperlo.
1838063211	Ooohoo! Gli hai piazzato un gran bel calcio.
661099035	Credimi, mi sono esercitata tanto.
342237194	Lo immagino.
1734308612	Ugh, che cos'era? La puzza si sente da qui.
1746472048	Scusa. Un ricordino del mio ultimo pretendente.
1530861661	Capisco perché lo hai lasciato.
1869185420	Credimi, il cattivo gusto era l'ultimo dei suoi problemi.
1992215744	Sei più forte di quanto sembra.
1934589700	Lo prendo come un complimento, Mister Cooper.
1930113270	Oh oh, ma guardati!
2101621251	Perché non mi dai una mano?
514825315	Oh, non hai bisogno del mio aiuto.
366448526	Sì... certo.
901697531	Sono abbastanza invidiosa, Miss Moreau.
593524845	Non c'è motivo. Stasera la schiena mi farà un male cane.
1125819947	Avanti dolcezza, puoi fare di meglio.
1086287296	Rimango basso per motivi strategici.
1164388805	Sì, certo.
1691711871	Che succede, dolcezza? Non sai nuotare?
1788699548	Non voglio far bagnare le mie cose.
613581588	Ah, le cose, certo.
1913285915	Bene, dovremmo essere tutti. Adesso andiamocene subito da qui.
210975084	E come facciamo? Quella barca è piena di buchi.
1659885400	Per fortuna ci sono i cavalli. Che ne dite di prenderli?
1490637882	Sembra un bel piano.
1394938775	Stanno ancora cercando? Arriveremo in ritardo.
270830879	E allora? Frank non ne farà un dramma.
2112444917	Hai sentito cosa è successo in Colorado?
1119380749	Che mi importa del Colorado?
2031131537	Hai mai visto Queen's Nest?
2077031686	No. È territorio della compagnia. Non fanno entrare quelli come noi.
937461547	Ho sentito delle storie su quello sceriffo. Sono anni che dà la caccia alla compagnia.
367154930	Beh, adesso l'ha trovata, ma è dentro una gabbia, eh eh eh.
2048956823	Grazie mille, Miss Moreau. Ti siamo davvero debitori.
938025439	Questo lo pensi tu.
117805030	Doc, hai qualche problema con Miss Isabelle?
1161078991	Non mi piace essere in debito.
2046471173	Oh, non ti preoccupare, dolcezza. Offre la casa.
686362228	Cosa prevede il vostro piano?
190516923	New Orleans.
1280239266	Allora andiamo dalla stessa parte.
1535934154	Perché non ti unisci a noi? Apprezzerei molto la tua compagnia.
1167784740	Certo, perché no?
493207314	Tu che ne pensi, dolcezza? La mia presenza ti dà fastidio?
458849405	Basta che mi stai lontano.
165232390	
1210780808	
596501927	
1203692909	
1825061230	
712805849	Liberati dalla gabbia
599043079	Isabelle è stata messa in gabbia. Per fortuna, sa cosa fare in situazioni del genere.
804209469	Raggiungi il punto d'osservazione
837398733	Vai in alto per avere una panoramica della situazione.
657203406	Libera la banda
1519058110	La banda è nei guai. Aiutali.
1258390362	Aiuta Cooper
2033151969	Cooper è stato bloccato sul battello che affonda.
2103457548	Libera Doc
37759921	Doc non si è fatto catturare e si sta nascondendo nel capanno.
1634996819	Libera Kate
1973661711	Kate è stata catturata e messa in gabbia. Trova la chiave o scassina la serratura.
150633749	Libera Hector
959242649	Hector è stata catturato e messo in gabbia. Trova la chiave o scassina la serratura.
1917575343	Scappa
595109735	Fai salire tutti sul cavallo e scappa.
276503151	Uccidi i nemici con i poncho
1238109013	Dai un po' di respiro a Cooper uccidendo i due nemici con il poncho che gli stanno sparando.
1980903253	Pietra instabile
1563635315	C'è una pietra instabile. Sarebbe un peccato se cadesse in testa a qualcuno.
1598776947	Piattaforma sentinella
1259070992	Questa piattaforma è molto alta. E se qualcuno avesse un'ascia?
997256851	Pila di casse
1597562743	Questa pila di casse sembra instabile. Sarebbe un peccato se cadesse in testa a qualcuno.
653181388	Chiave della gabbia (Isabelle)
512238242	Questa chiave apre la gabbia di Isabelle.
1848671995	Chiave della gabbia (Kate e Hector)
929034836	Questa chiave apre le gabbie di Kate e Hector.
892470627	Scassinare
1781485589	Doc può scassinare qualsiasi serratura.
1542444838	Hai utilizzato tutti i dardi avvelenati.
530771191	Le sponde del possente Mississippi. Questo fiume vede migliaia di storie al giorno, facciamo in modo che la nostra sia interessante.
171319177	Sappiamo quanto Mister Hector adori la sua Bianca. Chissà cosa farebbe se ne avesse tre.
199545376	Perché non lo scopriamo? Guarda quei tre lassù. I miei clienti rimarrebbero estasiati se li facessi fuori tutti in una volta.
556228268	Ovviamente, parliamo di uccisioni con trappole per orsi. Mi sono preso la briga di toglierti tutte le altre armi.
172753097	Buona caccia, amico mio. E ricorda: i miei clienti ti osservano.
703840751	Un vero spettacolo. Ma forse è meglio che Bianca rimanga unica e inimitabile.
1457455127	Uccidi le guardie
711876426	Usa più trappole per uccidere le tre guardie contemporaneamente.
1438130694	Prendi le trappole
439330376	Prendi altre due trappole per orsi per uccidere le guardie.
1569638234	Bianca
2030125916	Prendi Bianca.
870301240	Camilla
567042909	Prendi Camilla.
750127793	Lucia
1778900323	Prendi Lucia.
82329080	Cura
828180189	Ricorda che puoi curarti senza limiti, devi solo aspettare che l'opzione si ricarichi.
1457086053	Collegamento avanzato
1023629680	Puoi collegarti anche con i membri della tua squadra. Tutti i danni che subiranno verranno trasferiti.
1374244853	Niente rinforzi
1732013177	Se fai scattare un allarme, non arriveranno rinforzi.
1507855381	Quindi state cercando questo tizio?
1501963814	Da quello che sappiamo era diretto a New Orleans.
192433283	Lo conosco. Lavora per la DeVitt Company.
1428101056	Ma non so dove si trova. Mi dispiace.
2142838867	Chiederemo in giro.
43510847	Tu cosa farai?
1242051853	Avrei dovuto incontrare Wayne, ma non lo trovo da nessuna parte.
511639318	Pensi gli sia successo qualcosa?
1165235131	È possibile. Mi conviene cercarlo.
136989762	Ti aiuteremo. Siamo in debito per prima, sul fiume.
1873580448	Non mi dovete proprio nulla.
918226040	Ehi, amigos!
1652818583	Hai tutto quello che ti serve?
513565066	Bianca è oliata e pronta all'azione.
1608044066	Andiamo a trovare Frank.
1076949057	Che facciamo con Isabelle e il suo amico?
229128354	Ascolta...
1229627458	Perché non ci dividiamo?
1231336393	Sono sicuro che puoi gestire la situazione da sola.
899842538	Ci incontriamo più tardi, d'accordo?
1464031914	Va bene...
754289243	Andiamo, Hector.
1699491377	Ci vediamo dopo, signore.
34392205	Beh...
1211196005	Che cosa sta succedendo qui?
1137491574	Stiamo cercando un amico di Isabelle. Vuoi unirti?
173864141	Non me la prenderò se non vuoi venire.
2056450478	Come ho già detto, non mi piace essere in debito.
397429678	Mettiamo in chiaro le cose: troviamo questo Wayne e siamo pari.
830699354	Rilassati un po', dolcezza.
1652314598	Sei a New Orleans.
2140280330	
2117827310	
2129190582	
989069084	
1013603391	
929333834	
146513349	Come dici tu. Abbiamo qualche idea per trovare il tuo Wayne?
599156730	L'istinto mi dice che c'entra la DeVitt Company. Forse volevano sbarazzarsene.
975977912	Avrebbe senso, ma come facciamo a scoprire cos'è successo?
1866657286	Mmm, fammi pensare...
828060417	Wayne mi ha detto che stava indagando su tre uomini collegati a DeVitt.
1350230044	Arthur McGain, un giudice. Passa le serate alla taverna Chez Manu.
1364286212	Raymond Irving, ha rilevato il Red Lantern dopo la scomparsa del proprietario precedente.
1665672023	E Ted O'Neill, ex contrabbandiere, ora lavora come caposquadra al molo 9.
1840729988	Scommetto che uno di loro è coinvolto. Probabilmente avrà con sé una lettera di istruzioni.
101243554	Una lettera, eh? Come facciamo a sapere chi è il colpevole?
557427967	Bella domanda. Dobbiamo farci un giro del quartiere.
1809967679	Ci sono un sacco di uomini DeVitt. Se teniamo le orecchie aperte, potremmo sentire qualche indizio.
293872870	Che emozione. Dovremmo trovare anche un travestimento. Così troveremo subito il colpevole.
1127581865	Oppure li eliminiamo uno dopo l'altro finché non troviamo quello con la lettera.
985932825	Avanti, McCoy. Sarà divertente indagare un po'.
177290138	Non sono nato per divertirmi.
1934499197	Vedremo. Ora diamoci una mossa. Wayne ci aspetta.
1445125768	Il mercato è vivace stasera.
1164344156	Eh, il mercato è affollato come sempre.
705833719	Proseguiamo. Non perdiamo tempo qui.
2144361835	Non si sa mai, dolcezza. Potrebbe essere utile ascoltare qualche conversazione.
1584209694	Che cosa sta succedendo qui?
314763280	Che cos'abbiamo qui?
292395596	Teniamo la testa bassa. Non voglio problemi che potremmo evitare.
672055057	Qui non c'è niente da vedere.
283554764	Perché andiamo da questa parte?
1249291922	Sta succedendo qualcosa in quel cortiletto. Andiamo a vedere.
923980230	Va bene, giù la testa.
1191238407	Attenzione.
1855107592	Troviamo un buon posto e ascoltiamo.
880438370	Oh, conosco quest'odore.
1071451308	È l'odore di una fumeria.
1715461989	Il Dragon's Den. Sembra interessante. Diamo un'occhiata di sopra.
789067316	Va bene. Ma non provate la merce. Vi darebbe alla testa.
1342473463	Ugh... mi sento stordita.
1062804395	L'avevo detto che vi avrebbe dato alla testa.
244970856	Prendiamo il travestimento e andiamocene.
1526696303	Oh oh! Tesoro, tu sì che lo porti con classe.
1442340726	Ma grazie, cara.
1076888900	Conosci bene la città, Miss Moreau.
1306739217	Già. Ho passato buona parte della mia vita a New Orleans.
642807447	Non potrei vivere mai in un posto del genere.
1924424184	Oh, ti ci abitui, tesoro.
2094816434	Chissà come se la passano Cooper e Hector.
1203587545	Probabilmente si saranno messi nei guai.
1439155848	È da molto che viaggiate insieme?
321905098	Solo qualche settimana, ma sembra molto di più.
1605814065	E tu da dove vieni?
369994905	Flagstone. Un piccolo paese di montagna a ovest di Denver.
811897958	E tu, dolcezza?
459413486	Non credo sia una cosa che ti riguarda.
876435598	Che succede laggiù?
283888378	Che sta succedendo?
1809123150	La compagnia ha chiuso quella parte di città. Meglio non andarci finché non sappiamo cosa stiamo cercando.
219469460	Siamo qui riuniti oggi per giustiziare Florence Smolker.
998537289	Sì, sono io. Al vostro servizio.
1995736946	Mister Smolker è un uomo dai molti talenti, talenti che ha scelto di sfruttare per compiere furti e altre malefatte.
1578733912	Oh oh, la cosa si fa interessante.
165517694	Colpevole di furto, contraffazione, estorsione, corruzione, diffamazione...
622937394	Eh, potrebbe volerci un po'.
2091945035	Nonché colpevole di oltraggio alla decenza per aver attraversato nudo questo stesso mercato.
610748151	Eh eh, questo me lo ricordo.
230768875	Colpevole anche di aver deturpato le mura del tribunale e altri edifici pubblici.
1562964936	Abbiamo finito? Ho cose più interessanti da fare.
878827343	Sembra che Mister Smolker voglia accelerare la sua esecuzione. Boia... dov'è il boia?
240168927	Forse sta ancora dormendo.
208998042	Questa esecuzione viene rinviata a quando sarà presente il boia. Allora, ripeterò la sentenza.
849714549	Eh, ci risiamo.
1743208315	Il giorno è giunto! Ricordate le mie parole!
1990997190	Tutto ciò che abbiamo di caro, andrà perduto.
877579202	Tutto ciò che per noi è sacro, verrà distrutto.
1006373769	Ciò che ci dà forza, ridotto in cenere.
552648979	Il nemico è arrivato! Dio abbia misericordia di noi!
1392107080	Tre giorni fa, a Baton Rouge, si è rivelato.
1535420739	Ha terrorizzato i coraggiosi cittadini.
589176724	Ha portato distruzione alla banca della città.
272295453	Quello è solo l'inizio!
321098349	La fine dei tempi incombe su di noi.
1997996972	Il mondo brucerà e risorgerà.
1797927460	Sia il bene sia il male...
1775735198	Sia il vecchio sia il nuovo...
1798833391	Dovranno sottostare al giudizio del Signore!
1327253338	Che abbia pietà delle nostre anime.
1521147679	Ehi! Non sono affari tuoi. Sparisci!
1129627578	Merda. Perché non possiamo stare allo Chez Manu?
494204231	Ma che cazzo! Vuoi stare lì a leccare il culo di Sciacallo?
276097611	N-n-no, no, no, ma... è Chez Manu. Chissà che sapore ha il cibo lì.
989491626	Idiota, devi stare lontano da Sciacallo. Ora zitto, devo pensare.
2110044982	Ehi, è il Red Lantern. Che c'è da pensare?
688990229	Sono al verde. E Ragno ha alzato di nuovo i prezzi.
1353097532	Ah, quanto sei stupido! Ora il Red Lantern è della compagnia! Ci fanno lo sconto.
726914357	Questo lo dici tu. Non sono sicuro che Ragno la pensi così.
1977251696	Sì. Ho sentito che succederà al molo 9.
2053568799	Merda. Falco sarà preoccupatissimo allora.
1961504817	Falco è uno schiavista. Credo che ci dorma pure, al molo 9.
358638545	I tempi stano cambiando. Prima io e lui facevamo il giro delle taverne insieme.
1890835691	"Sciacallo". Allo Chez Manu.
698279061	"Sciacallo". Allo Chez Manu.
241146415	"Sciacallo". Allo Chez Manu.
1189890684	"Ragno". Al Red Lantern.
1789887418	"Ragno". Al Red Lantern.
1976053532	"Ragno". Al Red Lantern.
62156202	"Falco". Al molo 9.
658358907	"Falco". Al molo 9.
2112717841	"Falco". Al molo 9.
2144548116	A quanto pare usano nomi in codice.
116469683	Come sta "Sciacallo"?
535718792	Sta bevendo. Aspetta che gli diano istruzioni.
