English	영어
641641696	이렇게 합시다. 저장한 게임에서 죽거나 결박당한 사람들이 다시 움직이고 있습니다. 그렇게 둘 순 없는 노릇이잖아요? 그래서 특별히 죽음의 표식을 붙여뒀습니다. 오싹하지요?/n이제 그 사람들을 클릭하면 지옥불이 머리 위로 쏟아질 겁니다. 재밌겠죠? 정말 재미있으니까요! 한 번에 모두 죽이고 싶을 땐 "장의사 좀 불러!"를 선택하면 저희가 알아서 하겠습니다./n아, 임무 목표나 갱단의 안전은 걱정하지 마세요. 이미 다 처리해뒀습니다.
600060266	장의사 좀 불러!
608942036	죽음의 손가락
36247045	표식이 붙은 경비에 사용해 처치할 수 있습니다.
44692332	다음 차례는?
809423569	표식이 붙은 다음 경비를 보여줍니다.
1596929820	장의사 좀 불러!
963141611	표식이 붙은 나머지 경비를 모두 처치합니다.
1615115792	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 배지를 잠금 해제했습니다.
835984463	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 배지 $STORY_COUNT개를 잠금 해제했습니다.
500124912	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {1} 난이도로 {0} 임무를 완료했습니다.
354397091	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {0} 난이도로 임무 $STORY_COUNT개를 완료했습니다.
654425012	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 경비 {0}명을 처치했습니다.
1744584040	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 상당한 수의 경비를 처치했습니다.
1224139281	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 롱코트 {0}명을 처치했습니다.
629521266	$USER_NAME_OR_ID님이 $TITLE_NAME에서 상당한 수의 롱코트를 처치했습니다.
1477070416	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {0}번 저장했습니다.
739213705	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 여러 번 저장했습니다.
577929473	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {0}번 게임을 불러왔습니다.
1210269984	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 여러 번 게임을 불러왔습니다.
492106947	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {0}명의 캐릭터로 쇼다운 모드를 실행했습니다.
1172617677	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 여러 명의 캐릭터로 쇼다운 모드를 $STORY_COUNT번 실행했습니다.
859345761	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 동시에 적 {0}명을 처치했습니다.
1252998259	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {1} 난이도로 {0}을 완료하고 배지 {2}개를 잠금 해제했습니다.
925150016	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 동시에 여러 명의 적 처치하기를 $STORY_COUNT번 했습니다.
1558010130	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 {1} 난이도로 임무 $STORY_COUNT개를 완료했습니다.
151706036	$USER_NAME_OR_ID 님이 $TITLE_NAME에서 총 {0}개의 배지를 잠금 해제했습니다.
2734629	$USER_NAME_OR_ID 님이 $TITLE_NAME의 $STORY_COUNT개 임무에서 모든 배지를 잠금 해제했습니다.
1678000250	존. 꾸물대지 말고 서두르거라.
220997359	금방 갈게요, 아빠.
469298229	먼저 갈 테니 머리 숙이고 따라오렴.
1426237520	알았어요.
1472201416	
1299558651	
1006428758	
1749127563	THQ NORDIC 제공
688311701	MIMIMI GAME
1382634260	챕터 I - 의사와 신부
1184634196	첫 번째 보초구나. 조용히 움직여야겠어.
1345089562	뭐야! 뭐가 이렇게 뻑뻑해. 좀 열려라!
52315649	열리라고! 젠장할, 목말라 죽겠군.
1708575428	대체 이게 뭐야. 위스키 냄새가 여기까지 나는데.
1722395276	젠장. 열쇠 잊어먹은 놈 누구야?
799306384	도끼 가지고 와야겠어.
200422027	아직 꿈쩍도 안 해. 젠장.
960289221	왜 안 열리는 거야, 이 염병할 문 같으니.
1143306891	안에 위스키가 있어. 확실해.
967692626	왜 이런 데까지 와야 하는 거지?
677920504	제길, 한잔하면 딱 좋겠는데.
444229462	아오... 목말라 죽을 것 같아.
1273054320	대체 누가 이런 데까지 온다는 거야.
678736588	무슨 일이야?!
1561295358	죄송해요. 발이 미끄러지는 바람에...
1989147937	존!
1619913815	조니, 안 돼!
52069976	신이시여, 안 돼!
1737853021	역시 내 아들이야. 딱 붙어있거라.
673464788	앞에 다른 놈이 있구나.
1939658397	녀석의 시선을 다른 곳으로 돌려야 해.
1566035860	알겠어요. 동전을 던질게요.
971260786	좋은 생각이구나. 고개를 돌리게 만들어. 나머진 내가 처리하마.
1816478218	녀석이 고개를 돌리게 만들거라.
1903341140	녀석이 다른 곳을 쳐다봐야 해.
284741563	녀석이 고개를 돌리게 만들어.
2142470101	전에도 해봤잖니.
521173166	동전 소리를 못 들었나 본데.
1346330984	동전을 더 가까이 던져보거라.
1304306774	명심하거라. 생각은 신중하게, 행동은 신속하게.
1510475130	시체는 잊지 말고 숨겨두렴.
186921039	제대로 배웠구나.
434305833	머리 숙이고 따라오너라.
982212394	제기랄, 말이라면 질색이야. 멍청한 짐승 같으니...
80618972	"말은 네가 맡아, 샐리"라니. 하하, 웃기기도 하지.
683117499	그래, 잠자코 서서 먹기나 해.
1511957846	너! 다른 놈들 중에서도 네가 최악이야!
2065162587	나한테 발길질하기만 해봐, 어?
1035198870	이런 악마 같은 놈. 철저히 지켜볼 거야.
1094668953	날 걷어 차려는 거야. 알 수 있어.
1860765847	재미없게 굴기만 해봐, 알겠어?
1347961325	날 걷어차면 엉덩이에 총알을 박아주지.
29525659	빌리, 난 말 싫어해.
947759493	나한테 오지 마. 난 여기서 꿈쩍도 안 할 거야.
395352510	자, 어서 교대하자.
1095449348	다들 각자 할 일이 있잖아, 샐리.
1258460792	이제 네가 돌봐주면 안 돼?
1580432621	네가 할 때 더 재밌잖아.
140547430	그 정도면 충분해.
969963853	근데 아빠...
2105600160	왜?
1347077792	프랭크는 부하가 몇 명이죠?
1767201949	그게 뭐가 중요하겠니. 일대일로는 누구든 꺾을 수 있어. 계속 쪽수를 줄이기만 하면 돼. 
1708426917	잠겼군. 놀라울 것도 없네.
961203488	막혔어. 놀라울 것도 없네.
2121242683	자, 아들아. 도전의 시간이 왔구나.
1608020280	저기 사다리가 보이니? 저걸 밑으로 던져다오.
1217893076	훌륭하구나, 아들아!
669315966	쉽던데요!
1808677364	머리 숙이거라. 놈들이 더 있어.
1654110603	몰래 지나갈 방법을 찾아야 해.
1661663094	린드버그 얘기 들었어? 허치 영감의 마지막 남은 술을 깔끔하게 비웠다더군.
1165105379	그래서 영감이 그렇게 화가 났었군. 
1479050419	어떻게 대응하려나? 결투를 신청하지 않을까?
683057496	너도 허치 그 영감 잘 알잖아... 유일한 친구는 술뿐이라고.
679665959	허치가 이길 거라 봐. 성질이 더럽잖아. 게다가 얼마나 날렵한데.
2061201113	그래! 하지만 항상 취해있는 데다가 수전증도 있는걸?
2010416411	난 허치에게 5달러 걸겠어! 어때?
710375432	그럼 내기하자. 난 린드버그도 만만치 않다고 봐.
1586398938	린드버그! 당장 나와! 내 위스키나 훔쳐 마시는 거렁뱅이년아!
1872026001	용건이 뭐야, 이 주정뱅이. 아예 결판을 내자.
1298793123	들었어? 오, 시작한다! 서둘러!
1577121988	내 물건을 훔쳤으니 대가를 치르셔야지!
208492544	하나도 안 무서워, 이 덜떨어진 주정뱅아!
113944635	그건 내 술이었어!
1288348702	더러운 입 냄새로 날 질식시키게? 입 다물고 총이나 뽑아.
1500668642	하! 느려 터졌군, 도둑년. 아주 꼴좋다.
58060641	그래... 잘 가라, 머저리 주정뱅이.
1278130353	앞만 보거라, 아들아! 우리랑은 상관없는 결투야.
1500641619	뒤쪽 절벽 근처에 있는 녀석이 보이니?
867275810	동전으로 녀석의 시선을 돌리거라. 그러면 내가 두 놈 다 처치할 테니.
173700865	다른 녀석이야, 존.
788470849	아직 숨이 붙어있군.  깨기 전에 어서 포박하거라.
610402371	조심해!
1693227310	죄... 죄송해요.
270329634	죽기에는 너무 이르다, 아들아. 얼른 가서 시체를 숨기거라.
6254567	잘했어. 이제 덤불 안에 숨겨라.
814465367	잘했어. 자, 가자.
1249224831	어서 움직이자꾸나.
2009387216	뭐 하니, 아들아?
1269776983	뭐 이리 오래 걸려?
436041377	다 어디서 온 걸까요?
768305125	상관없다. 저기 위쪽에 기중기 보이니?
199740460	네.
1397304671	저기로 가서 물건 배달 좀 하렴.
369857519	네, 갑니다요.
616012734	해냈어요!
1056472202	잘했다, 아들아. 거기 그대로 있어! 내가 그쪽으로 가마.
1632996207	잘했다, 아가.
1189061753	뭘 할지는 알고 있지? 내가 돌아올 때까지 기다리면 된다.
1717160180	이번에는 저도 껴주실 줄 알았어요.
1181643869	다음번엔 껴주마.
1437875326	저번에도 그렇게 말씀하셨잖아요. 왜 같이 가면 안 되는 거죠? 총 하나만 주면 되는데!
352432993	총이라...
503611392	자, 열다섯 보 떨어진 곳에서 저 나무를 맞춰보거라.
205456903	자, 열 보 떨어진 곳에서 저 나무를 맞춰보거라.
1632727931	성공하면 그때 총을 주마.
975014210	이따가 보자, 조니.
110101962	
1900598656	
1896881836	
751623457	아버지 따라잡기
481266188	아버지가 먼저 출발했습니다. 머리를 숙이고 따라가세요.
1526109961	보초의 주의 돌리기
1317378782	동전을 사용해 보초의 시선을 돌리세요.
1439937349	말 흥분시키기
567792959	보초가 지나갈 때 동전을 사용해 말을 흥분시키세요.
11899031	줄사다리 내리기
1788301801	줄사다리를 내려 안에 있는 아버지를 도우세요.
981221578	옥상에 도달하기
1937336315	보초를 몰래 지나 옥상으로 향하세요.
1856922554	보초의 주의 돌리기
1184848606	동전을 사용하여 절벽에 있는 보초의 시선을 돌리세요.
38434196	쓰러진 보초 숨기기
1667462755	쓰러진 보초를 묶고 덤불에 숨기세요.
8818489	기중기 사용하기
154743950	기중기가 있는 곳에 올라 세 보초 위로 화물을 떨어뜨리세요.
460377644	아버지 만나기
1343983716	아버지가 동상에서 기다리고 있습니다. 가서 만나보세요. 
1692289367	얘들아, 모조리 털어버려! 반짝이는 건 뭐든 챙기고 파티할 때 필요한 술도 잊지 마.
1929783850	하! 이번에도 빅 앤이 아주 좋아하겠어!
1205750566	자, 누가 이 구역 대장인지 보여주자고!
767721975	제기랄! 엎드려! 
1475498398	이쪽으로. 옆을 치자.
960148853	젠장! 우릴 봤어.
1019127878	저 위에 있다! 잡아!
1051935092	도망가게 놔두지 마!
663715900	다 쏴서 죽여라!
2103050132	이봐, 우리 몫도 남겨줘!
1560468735	안에 뭐가 있을까나...
484933547	...!
1907256786	표를 확인하러 온 건 아닌 것 같군.
1373445296	예정에 없이 멈춘 듯한데. 뭐가 문제인지 알아봐야겠어.
1643412661	
1859485599	
764979700	
196965312	로키 산맥 - 콜로라도, 바이어스 패스
2035300658	몇 년 뒤...
951221264	조용히 움직여서 기차 앞칸으로 가야지.
713753643	놈을 치워버려야겠어. 칼을 던지는 게 좋겠군.
1003845454	로프 수송 장치에 손수레라. 흠, 이놈들 제대로 작정하고 왔군.
1162303225	이런! 빌어먹을!
796419796	위로 올라가는 게 좋겠어.
1971672858	이봐, 여기야! 하나 놓쳤었네!
1896120580	어디 있는지 다 아니까 당장 나와!
1211612051	계속 숨어봐. 난 계속 쏠 테니.
50222681	목숨도 뺏고 돈까지 털어주마.
941059724	맙소사, 놀랐잖아요.
1697471239	좀 도와주시겠어요?
1639671670	누구 총이 더 빠른지 볼까?
1450283622	놈이 오는군.
1623085575	다음에는 쪽수부터 줄여놓고 마무리해야겠어.
1337360436	정말 고맙습니다.
1527554887	숨을 곳을 찾으시오.
2130853820	움직이지 마, 친구.
1423049218	후회할 짓은 않는 게 좋아.
1281610380	두 마리 토끼를 한 번에 잡아야지.
1105102517	방금 나한테 하나 빚진 거야.
1365400822	어이! 지금 장난하는 거지?
2077883062	...!
1757142276	자, 이걸로 갚았다.
2060438311	원래 객차로 돌아가는 게 좋을 거야. 지금부터는 내가 해결하지.
1826446833	방금 두 놈 처리할 때처럼?
1643408715	이봐, 이름이...
402003712	쿠퍼.
3876306	쿠퍼, 난 이 기차가 플래그스톤에 무사히 가게 해달라고 돈을 받았어.
1529002408	방해하진 말았으면 좋겠는데.
1820710576	뭐, 그렇다면. 그쪽은...
998996917	맥코이. 닥터 맥코이.
2140966376	그래. 닥터 맥코이. 내가 보기엔 길이 하나뿐인 듯한데.
1640528482	이 몸도 플래그스톤에 가야 해서 말이지.
34942661	마음대로 해. 난 분명히 경고했어.
475419878	
883782544	
296221501	
1975231165	강도 놈들이 터널을 막았나 보군.
478252477	기차가 왜 멈췄겠어?
369403123	바위들을 치우려면 꽤나 성가시겠군.
1072109390	저 높은 곳에 다이너마이트가 쌓여 있으니 다행이지.
644898868	가져와서 터널을 뚫는다. 썩 나쁜 계획은 아니군.
376265597	내 사전에 나쁜 계획이란 없어.
1407100741	그렇겠지. 그럼 가지러 가보자고.
89265579	물론이지.
1694409325	이거 원. 진짜 의사 양반 납셨군.
1751704381	그렇게 놀란 척하지 않아도 돼.
1898403668	이걸로 뭘 할 수 있지?
1554018004	여행 가방을 미끼로 쓸 거야. 가만히 숨어서 보기나 하라고.
639337317	가스 함정인가? 나쁘지 않군. 안전하게 여는 방법은 뭐지?
272489015	알 필요 없어, 쿠퍼 나리. 열 수 있는 사람은 나뿐이야.
1869689713	빅 앤이 또 한 건 했군.
801957529	해먹을 기차가 또 오셨군, 헤헤.
1085623643	데빗 컴퍼니는 무슨.
67595800	이번에도 탈탈 털어주겠어.
226511189	자식들, 약탈하느라 신났군.
561111430	여기서 보초나 서야 하다니, 운도 지지리 없군.
1256294145	여기로 오는 사람이 누가 있다고?
1198044642	망할 명령만 아니었어도.
2056535846	그럼 건너가지.
1294728632	저기 절벽 위에서 망을 보고 있어.
1530678151	여기서 처리할 생각이야.
1457731169	어디 솜씨 좀 볼까.
2021481338	총알이 어디로 간 건진 모르지만 표적을 빗나간 건 분명해.
1212423052	실력은 언제쯤 보여줄 생각이지, 맥코이 선생?
1122724759	서둘러, 맥코이. 시간 별로 없어.
251747283	세상에...
1669130534	콜트 번트라인 스페셜. 개머리판과 탄환 모두 주문 제작했지.
1272865861	기분 나빠하진 않았으면 좋겠군, 맥코이 선생.
1105231492	물론이지. 총알 하나 아꼈군.
1236950567	으쌰!
520419993	나한테 그런 걸 타고 올라가던 시절은 지났어, 쿠퍼.
