English	英语
1328189828	69，42......这些数字是谁写的？
718126977	在我发疯之前，有没有人跟我解释一下？
253220439	好吧。谁来收拾这个烂摊子。
464338604	妈的，还没有完成。谁想多挣点外快？
463064814	我找到了什么，好像是信件......
1098183291	好吧......不是这封。
555689224	我找到了什么，好像是信件......
767169570	好吧......不是这封。
1832489495	我找到了什么，好像是信件......
990212413	好吧......不是这封。
389411529	我们看看......“亲爱的艾格尼丝，我的心为你燃烧，我的......”......噢我的天！
547770477	这是什么......“亲爱的艾格尼丝，我的心为你燃烧，我的......”这什么鬼啊！
664926887	好了......“亲爱的艾格尼丝，我的心为你燃烧，我的......”哇！
832226714	我觉得我们拿错信了。
2020516747	没错。我们把这封烧掉，然后洗洗眼睛吧。
352064117	好了......“马缰绳、皮革带、猪油、黄瓜”......什么玩意儿！
1042598642	我们来看看......“马缰绳、皮革带、猪油、黄瓜”！
1966524943	嗯......“马缰绳、皮革带、猪油、黄瓜”......
298308650	这是供货清单吗？
1033885340	真是份奇怪的购物清单。
1505977239	绝对不是我们要找的东西。
469915095	嗯......这......不是信。
609260196	好吧......是某种图解......！
1784579402	我们来看看......是某种草图之类的......噢！
1888129761	线条不错。颜色很漂亮。细节也很精致。
1023048837	虽然很吸引人，但这并不是我们要找的东西。
1913991251	一份......命令清单。里面提到了你的朋友韦恩。
1333072325	看起来是命令，里面提到了你的朋友韦恩。
1985481922	这是某种清单......没错！里面提到了韦恩。
1477183034	就是它！干得漂亮。
1187460674	在市场碰头吧，我想仔细看看。
297958742	好吧，有什么发现......
1590176834	看起来那些混蛋绑架了韦恩，然后把他带到了某个私人的地方。
792444059	上面有个地址......是某个堆货场。
1799017065	而且距离很近，顺着这条路走三个街区就到了。
1966029408	所以我们会遇到更多德维特公司的人，好吧。
397094070	就是这里。你认为我们能在这里找到他？
445038948	我们必须如此。
1605672764	那个棚屋看起来是个办公室，我有种感觉，他就在里面。
1390377140	我来撬锁，这件事之后，我们就扯平了。
1130895071	继续拯救你的那位韦恩吧，如果他还活着的话。
215966879	他最好活着。如果他们敢动他一根汗毛，我一定要他们付出代价。
1010561192	所以明天他真的会来？
1317093524	那你觉得这里的人为什么都吓得要尿裤子了？
88746304	啊，所以这就是原因......
1949360642	他为什么要过来？
198457042	你听说科罗拉多的事了吗？
1026469705	石板镇的事？听说了。
2117077330	我看起来怎么样？你觉得他会注意到我吗？
219174940	他最好不会。如果他注意到你，你就有麻烦了。
708043211	噢，糟糕......
1237352316	看得出你是认真的。
1402218786	看来我们不太受欢迎。
264824954	我开始怀疑这个兔子洞到底有多深了。
1584283256	别怪我，帅哥。
1106473105	前面的守卫数量明显增多了。
166424142	前面的守卫数量变多了。
465289283	要找到这位韦恩，可能没有那么容易。
1400108595	你对“朋友”这个词有什么不明白的地方吗，帅哥？
1395639115	德维特这帮混蛋全都穷凶极恶。
1559167070	德维特的手下在这干什么呢。
1314045123	你和这位韦恩是怎么和这件事扯上关系的？
1912928322	如我之前所说，我们一直在调查居民失踪案件。
1051106575	你豁出性命也要救出被抓走的他。
1372638422	你是不会理解的。
1384066380	就快到了，就在前面。
31944297	就快到了，就在前面。
2111191640	算你走运，我们刚好路过。你一个人是不可能完成的。
1190377016	如果你之前没有欠我的人情，就得轮到我回报你的恩情了。
1938896468	当然了，根据我的经验，好人只存在于圣经故事里。
2136802715	你知道吗？你看起来乐在其中。
1871449115	一定如此。
299238872	找到了。
1413453238	德维特公司的堆货场，就是这里。
1447797586	我们四处看看吧。
1114882330	这里还不算特别暗。
408350654	这里看起来不太吉利。
1024511792	我们进来了，但还没有找到韦恩。
1023539256	去那间办公室看看。
1353614439	天啊，我真高兴货物运走了。
1853635034	是啊。我要睡一会儿。
1632449923	那家伙真让我心烦。
1807356780	听说他是个特殊猎物。惹恼了公司。
503605740	弗兰克这周忙得不可开交。
2097086786	是不是只有我一个觉得他看起来很苍老？
172821941	一会儿去龙穴逛逛吗？
102938465	好啊。如果你请客的话。
938468677	听说奥尼尔要把大伙们榨干了。
1514509022	还好我们没去港口轮班。
1309442366	你去过切兹马努吗？
1812567349	你是在向我献殷勤吗，路易？
808863412	为什么大家要喊它女皇之巢呢？
2005629159	不知道。也许里面有马蜂什么的。
2103171610	你知道吗，有时候我觉得有人在监视我们。
1455594738	你的嘴一刻都闭不上，是不是？
1630811472	油布下面是什么？
1664353329	油布下面是什么？
1252177924	油布下面是什么？
1259929839	一些空笼子。
1352757938	看来他们曾把人带到过这里，该死。
1927222652	那里一定是办公室。
2142681034	我看到办公室了。
1214468340	办公室在这。
1524391183	我去开锁，然后我们就两清了。
410420010	这句话你已经说过很多遍了，帅哥。
1129445588	看来你的朋友不在这。
1168794026	该死，你到底在哪儿，韦恩？
249802973	或许我们能在这找到其他线索。
219140629	嗯......我好像找到了什么......是另一封信。
873332129	这是......另一封信......应该能有所帮助。
1249595933	这是......另一份命令清单？
1677552956	好吧，我们回去吧。
449474010	发现什么线索了？
1980407959	上面提到了一次运输，他们似乎想把韦恩送出城。
1297036403	送往“女皇之巢”！
570706827	那是什么？
2035999352	浅滩上的一处老旧地区。这可不太妙。
310911371	所以这边的事搞定了吧？
1454501434	麦考伊！
1182921693	不，他说的没错。我已经拿到了我想要的，我们回去吧。
352835152	调查韦恩失踪的原因
1036897823	韦恩的失踪是人为造成的。找出凶手，偷走他身上的命令信。
423518213	市场
1261331645	你可以在市场收集线索。
1820840122	工头奥尼尔
627294928	9号码头的工头认识韦恩，搜搜他的口袋。
1995559175	9号码头的工头不认识韦恩。
2112551760	9号码头的工头可能携带有命令信，是否搜搜他的口袋？
1766442165	欧文先生
1897383367	红灯笼的主人认识韦恩，搜搜他的口袋。
1067719672	红灯笼的主人不认识韦恩。
1038786402	红灯笼的主人可能携带有命令信，是否搜搜他的口袋？
744676866	麦盖恩法官
975885369	切兹马努内的法官认识韦恩，搜搜他的口袋。
1674888421	切兹马努内的法官不认识韦恩。
1933993000	切兹马努内的法官可能携带有命令信，是否搜搜他的口袋？
1786003641	集合
830369617	前往后巷的入口集合。
857405889	找到堆货场
932214144	线索直指德维特的私人堆货场，去调查一番。
1776168268	搜索办公室
1483544029	在办公室内寻找韦恩，必须由医生进行撬锁。
1015217844	代号
1541996634	找出代号所对应的身份。
910947410	豺狼：？？？
115785275	豺狼的真实身份仍旧未知。
2107795913	豺狼：未知
1872910049	豺狼的真实身份是麦盖恩法官。他就在切兹马努内咖啡馆。
265862370	蜘蛛：？？？
398061130	蜘蛛的真实身份仍旧未知。
1895602694	蜘蛛：未知
1220038200	蜘蛛的真实身份是欧文先生，你可以在红灯笼找到他。
986774561	猎鹰：？？？
80201398	猎鹰的真实身份仍旧未知。
438176070	猎鹰：未知
1333558314	猎鹰的真实身份是工头奥尼尔，他就在9号码头。
1812055617	信件
1216766042	找出那位嫌疑人身上携带着命令信。
869863646	豺狼：有信件
1403263577	某个代号为“豺狼”的人携带有命令信。
170532765	豺狼：无信件
326485373	某个代号为“豺狼”的人没有携带命令信。
1499747208	蜘蛛：有信件
929415149	某个代号为“蜘蛛”的人携带着命令信。
1558373128	蜘蛛：无信件
412038303	某个代号为“蜘蛛”的人没有携带命令信。
2034919749	猎鹰：有信件
1876282703	某个代号为“猎鹰”的人携带着命令信。
1367827212	猎鹰：无信件
1109918015	某个代号为“猎鹰”的人没有携带命令信。
1325523223	精英连接眩晕
1411729772	你可以通过将精英与其他守卫进行连接，杀死这名警卫即可对精英造成眩晕。
1898258470	呃......新奥尔良。我曾经深爱着的城市。那里的有些人仍旧记得我的名字，他们绝不会遗忘。
1756528912	刚才过去的那个人叫“巧手”路易斯，如你所见，他是一位赌徒，还是不要脸的那种。他不知道我是谁，这也是他敢在我面前作弊的原因。
1357129663	一个误导性举动，我的客户们不能容忍这种行为。他们想跟他谈谈，请帮忙把他带到9号码头，登上我准备的船只。
1589160504	他的生死无关紧要，因为无论如何，他的下场都不会太好。
1336350858	不要忘记，我的朋友，我的客户们正在注视着你。
525315095	我看到路易斯先生已经平安上船了，干得漂亮，我的客户们会非常满意的。
1609643849	带走路易斯
1718475832	路易斯现在在市场。拿下他，无论死活。
1936143579	运送路易斯
1651889979	运送路易斯至9号码头中的指定船只。
1075231710	如我之前所说，我们扯平了。
726889046	拜托，帅哥，准确来说，我们还没有找到韦恩呢。
794767794	我的人情已经还清了。
853016272	你想要钱吗？韦恩能够付钱。
1814242977	他能给多少？
1900965950	最近雇佣枪手的行价是多少？
735007346	我怎么确定你不是随便说说。
63736693	你应该能够看穿谎言，不是吗？
1537679916	看看你们两个。
637499074	我们是在谈生意。
1645316606	别担心，我们会找到韦恩的。
1191059120	是啊。
1529350450	再次感谢。
1405998789	女士们，你们好
1767901328	你好。
1751712070	有什么关于弗兰克的新消息吗？
604259569	我们四处逛了逛。
480260808	然后呢？
16045425	似乎最近要有大事发生。
714800923	弗兰克也会参与。
1254625748	我们要做的就是等待他现身。
510442306	你呢？找到你的韦恩了吗？
592739093	他们把他带到了浅滩上的一个秘密地点。
1327266590	我需要一些帮手。
1206896571	如果你们不想把所有快乐留给我和这位帅哥的话。
